epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,val_Valence_CCC,val_Valence_Pearson,val_Valence_R2,val_Valence_RMSE,val_Arousal_CCC,val_Arousal_Pearson,val_Arousal_R2,val_Arousal_RMSE,val_CCC_mean
11,0.02920871260168228,0.6373526207448864,0.7570243118254255,0.31479584130699245,0.19681845223665112,0.8289952055440434,0.858391491542201,0.7038923525971852,0.14892778602107692,0.7331739131444649,0.3422422683315917,0.4529493692795168,-0.15280169126293086,0.2547510179041391,0.7029957910581165,0.7479051737420338,0.5367016374616284,0.19330781409783337,0.5226190296948541
12,0.026987702710219243,0.7060898618614433,0.7440068542450787,0.5522762367751142,0.15909659681093588,0.8466444174999297,0.8636115182499684,0.7367461161160099,0.14042302195672537,0.7763671396806865,0.3453898091593154,0.4197460384751397,0.16472410239104984,0.21684709095740662,0.6979121319145267,0.7296064545844229,0.5177266465155028,0.1972266784809401,0.521650970536921
13,0.026365332187406616,0.7625958452470865,0.801602403895592,0.6349189915466216,0.143664821602412,0.8688569872292906,0.8885465513402115,0.7792720547216975,0.12858182384479036,0.8157264162381885,0.3649151798019478,0.4230521770709104,0.150302347179603,0.2187111050027754,0.6905711835822819,0.725022182540554,0.5224606619842813,0.19625629861118055,0.5277431816921149
14,0.02451190849002193,0.7828133903471005,0.8047713217011394,0.6473501113409559,0.14119772283237902,0.867373332545689,0.8751204514032843,0.7608875539971736,0.13382954838731828,0.8250933614463948,0.4066197728539232,0.4576177358269531,0.18523430660289042,0.21416820297007055,0.7060568436215431,0.7181713877209341,0.498871840920766,0.201045071358602,0.5563383082377331
15,0.024260782756872715,0.6351515149128083,0.7747067972836392,0.265514271371163,0.20377340290406443,0.8646277404909919,0.8919892763224291,0.7660228838142807,0.13238464443623293,0.7498896277019,0.33462874603209347,0.44291554072950934,-0.16866184492903624,0.2564974536792333,0.6866411529061173,0.7326298821079025,0.49731737092531936,0.20135664490235972,0.5106349494691054
16,0.02246716238498207,0.8026775573973293,0.8234539273010513,0.6606216802216242,0.13851533756725218,0.8795712587571791,0.8899512544402801,0.781721515218172,0.127866384841497,0.8411244080772542,0.4248375518290379,0.4632150909128082,0.1533646882708718,0.21831662788571668,0.6943296076104184,0.7157969753608927,0.4856211098643637,0.2036857262158456,0.5595835797197282
17,0.021616201354233627,0.8348978636646619,0.8422148729676546,0.7074174412450397,0.12861156827190695,0.8987012409362903,0.905665068387154,0.8152355037368998,0.11764139954140221,0.8667995523004761,0.39910596117248487,0.43435223280248914,0.13677112748465015,0.22044568603643558,0.7177397996127521,0.7386707905427942,0.5421603560339592,0.19216563478600984,0.5584228803926186
18,0.020945118141493628,0.7245251548504658,0.8215964761643437,0.5493603447763249,0.1596138304902357,0.8530799389220787,0.9011436360285615,0.7601602492400564,0.13403292752056734,0.7888025468862723,0.30663507964273956,0.42469460412870447,0.0421094134075487,0.23221837314480864,0.6479959240099604,0.7099508118567864,0.4802205559372158,0.2047522002816569,0.47731550182634996
19,0.020162542442864126,0.8001815958383859,0.8272906742041881,0.6810532310555923,0.13428110939612842,0.8769897948086562,0.9033141813502673,0.7790822292118578,0.1286371019944663,0.8385856953235211,0.39881523745293457,0.4486875026554809,0.17535396770823053,0.21546285608953786,0.6877873283368736,0.7167726807718143,0.4906176862149898,0.2026940303178786,0.5433012828949041
20,0.021695091290408017,0.7461308060865038,0.8167366101498156,0.5663102308441021,0.15658328706798377,0.8886420246758232,0.8961149633899753,0.7979816351144324,0.12301167926292329,0.8173864153811635,0.3519006333100946,0.4549215494224675,0.08518281384216819,0.2269372474443788,0.6973347386922888,0.7153333434544533,0.5043530323386389,0.19994256261098206,0.5246176860011917
