epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.1512367381876063,0.5596578372690345,0.39930292836203896,0.5596578372690345,0.46596703925905997,"[[35258     0  6903     0]
 [ 9905     0  2703     0]
 [ 6450     0 14204     0]
 [ 6359     0  6597     0]]",0.6048458149779735,0.468586274145612,0.6048458149779735,0.5272852529824041,"[[8657    0 1881    0]
 [2133    0  576    0]
 [1414    0 3700    0]
 [ 751    0 1318    0]]"
2,1.062462802084399,0.550843526177033,0.5439949099053648,0.550843526177033,0.4405380492424281,"[[40874     0  1287     0]
 [11800    14   794     0]
 [12859     0  7795     0]
 [10157     0  2799     0]]",0.597895252080274,0.45966488749019674,0.597895252080274,0.5036722713704656,"[[10027     0   511     0]
 [ 2474     0   235     0]
 [ 2926     0  2188     0]
 [ 1412     0   657     0]]"
3,1.0183443317251026,0.5850824290838321,0.5422149511856181,0.5850824290838321,0.512053814103925,"[[34768   838  6502    53]
 [ 8427  1421  2735    25]
 [ 4892   240 15476    46]
 [ 4846    34  8032    44]]",0.6247674987763093,0.5424951746874284,0.6247674987763093,0.5657999743425381,"[[8492  369 1672    5]
 [1908  247  551    3]
 [ 974  110 4025    5]
 [ 506    7 1556    0]]"
4,0.9885945241076286,0.5882732323289469,0.5342290920792354,0.5882732323289469,0.5117671083654056,"[[34820   689  6646     6]
 [ 8156  1226  3226     0]
 [ 4629    81 15944     0]
 [ 4768    27  8160     1]]",0.6244738130200685,0.5380939636894939,0.6244738130200685,0.5606373231116963,"[[8365  304 1869    0]
 [1979  157  573    0]
 [ 802   76 4236    0]
 [ 484    0 1585    0]]"
5,0.9668716038686569,0.5947227282499237,0.593108273073942,0.5947227282499237,0.5156566411878261,"[[38080    60  3229   792]
 [10429   327  1573   279]
 [ 7006    40 13044   564]
 [ 6709     0  5137  1110]]",0.6391581008321097,0.6067572195550447,0.6391581008321097,0.5726219213852657,"[[9231   28  999  280]
 [2241   98  342   28]
 [1367   20 3624  103]
 [ 781    0 1183  105]]"
6,0.9551547297359633,0.6072256984125188,0.5830898144056209,0.6072256984125188,0.5276548348458457,"[[37434   179  4299   249]
 [ 9235   861  2373   139]
 [ 5147   259 14907   341]
 [ 5844    24  6624   464]]",0.6390602055800294,0.5602566734301441,0.6390602055800294,0.5710906907464169,"[[8935  106 1400   97]
 [2079  149  481    0]
 [1012   99 3967   36]
 [ 605    0 1459    5]]"
7,0.9385288129320167,0.6101336290295206,0.5848457672986814,0.6101336290295206,0.5624946907239958,"[[36007   717  3690  1747]
 [ 8280  1608  2115   605]
 [ 4633   290 14282  1449]
 [ 4829    31  6070  2026]]",0.6292217327459618,0.5821598620992514,0.6292217327459618,0.5891427991223821,"[[8488  379 1216  455]
 [1949  282  405   73]
 [ 894  112 3874  234]
 [ 476    0 1382  211]]"
8,0.9308130704041379,0.6000407336584482,0.6046401074085694,0.6000407336584482,0.5623252412384787,"[[31268  1284  8226  1383]
 [ 6140  2035  3953   480]
 [ 1447   226 18098   883]
 [ 2481    41  8804  1630]]",0.60357317670093,0.5821752104572334,0.60357317670093,0.5704579135586876,"[[7374  583 2145  436]
 [1520  377  711  101]
 [ 356  118 4504  136]
 [ 205    0 1788   76]]"
9,0.9152204808494855,0.6109596171036106,0.6272364726733807,0.6109596171036106,0.5724689856995175,"[[36537   164  2075  3385]
 [ 8847  1011  1410  1340]
 [ 3959    90 11993  4612]
 [ 4422    20  4059  4455]]",0.6216837983357807,0.6025890915863804,0.6216837983357807,0.5929818081071382,"[[8668  120  842  908]
 [1992  145  273  299]
 [ 798  105 3257  954]
 [ 403    0 1035  631]]"
10,0.8951542307863213,0.6254200658527478,0.6279034411245724,0.6254200658527478,0.5704155683337265,"[[34443   615  6513   590]
 [ 7077  1874  3371   286]
 [ 2055   383 17959   257]
 [ 2974    27  8957   998]]",0.622858541360744,0.5744413342668272,0.622858541360744,0.5769281876723638,"[[7899  442 1965  232]
 [1689  316  630   74]
 [ 441  146 4488   39]
 [ 271   10 1766   22]]"
