epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,valid_Valence_CCC,valid_Valence_Pearson,valid_Valence_R2,valid_Valence_RMSE,valid_Arousal_CCC,valid_Arousal_Pearson,valid_Arousal_R2,valid_Arousal_RMSE,valid_CCC_mean
1,0.5951652454260068,0.5534084557239948,0.5749812892503073,-0.20434768721729735,0.33946924478476925,0.712346697599642,0.7270084362808088,0.2878700316851214,0.3062591380474107,0.6328775766618184,0.532458601475626,0.5550246119627547,-0.23645804830560468,0.34227851016781824,0.6710728557778913,0.6894728678623055,0.1521963594923682,0.3037362393260904,0.6017657286267586
2,0.5085553547256013,0.5681113490545276,0.5913103702390503,-0.1276280710499269,0.32847886547790306,0.7426646200873749,0.7547510901087295,0.38272574859755515,0.285133670929564,0.6553879845709513,0.5454177132558811,0.5591042229519843,-0.1387569153343986,0.32847736919526516,0.6894998139835764,0.7090415234741234,0.2184126979892529,0.291633708459156,0.6174587636197287
3,0.5021426586641206,0.5654027274204582,0.5994400566560426,-0.15097908771630109,0.33186252192522386,0.7328645133629995,0.7639311920302039,0.3693601869794576,0.2882040749576804,0.6491336203917288,0.5360415580884422,0.5537402595245747,-0.14217595454790644,0.32897011495325595,0.6558372994852242,0.6975608258397192,0.15270355768748733,0.30364537069055486,0.5959394287868331
4,0.47968549555183476,0.6062170781346223,0.6336133213707912,0.0702545439183041,0.29826790582259216,0.7633531746225413,0.7808182508864632,0.43551541641581626,0.2726688129486882,0.6847851263785818,0.5738160843891146,0.584559569506359,0.06173642975019655,0.2981620510585781,0.7009449401852048,0.720160530592559,0.27925390408436856,0.28005293095120765,0.6373805122871596
5,0.48345157669650185,0.6366333203623586,0.654360350440364,0.26233316194513645,0.26567740630690506,0.7818420578354789,0.7829829648890863,0.5413884363031393,0.24577172926815316,0.7092376890989187,0.5987527408720178,0.6012344447156351,0.20158366469742395,0.2750455653113532,0.7108666196479917,0.7145258307113603,0.3663185754755095,0.2625937959458369,0.6548096802600047
6,0.4608994461914413,0.6471614327514128,0.656526915903225,0.1537305524892213,0.28456325750109085,0.7806450364737422,0.7908034492461692,0.49833652079006974,0.2570488513884521,0.7139032346125775,0.5898505523995413,0.6034300237241084,0.024319736987567064,0.3040490844102281,0.7154524191551532,0.7268690909055203,0.32956695784484,0.270101302236774,0.6526514857773473
7,0.445493432191702,0.6692824781380016,0.6725860048761081,0.31985523571095686,0.25510864283968926,0.7755931946437677,0.7921937414012515,0.5024061190297284,0.25600411147684665,0.7224378363908847,0.6118440944544276,0.6123345480623814,0.20128491516136204,0.2750970184482182,0.7240116305242689,0.736175284697983,0.37941361944853613,0.2598663778576909,0.6679278624893482
8,0.4624449552124382,0.6760428031407724,0.6909740571790519,0.2273840281695816,0.2718982007014756,0.7939119890347913,0.8064555252490834,0.5419567951954606,0.24561938917883236,0.7349773960877819,0.6074740241152814,0.6117560868788808,0.11483323087291353,0.28960262278188237,0.7112636376561025,0.7190421118710543,0.38120067327164187,0.2594919497188935,0.659368830885692
9,0.4252443186875082,0.7063092968645508,0.7090083279108417,0.37107623601273065,0.24531465592039964,0.8036908503833975,0.8103835678142074,0.5776936388921888,0.23584313341246527,0.7550000736239741,0.590835975818922,0.6104766681123316,0.09251843516832481,0.29323030067786054,0.7220715891723573,0.7341124828818589,0.38755567912921773,0.2581560330305764,0.6564537824956396
10,0.40738423404275864,0.7192224815822182,0.7227549364855255,0.3980190447328752,0.24000255694188338,0.8224114266321646,0.8262549399810533,0.6109308977030705,0.2263720460124329,0.7708169541071914,0.5874769165788237,0.593544263885364,0.16455175750165152,0.2813518109923761,0.7209767191035427,0.72171648423025,0.42053591549070257,0.251108974583276,0.6542268178411832
