epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,valid_Valence_CCC,valid_Valence_Pearson,valid_Valence_R2,valid_Valence_RMSE,valid_Arousal_CCC,valid_Arousal_Pearson,valid_Arousal_R2,valid_Arousal_RMSE,valid_CCC_mean
1,0.6258052945524067,0.5621993110388893,0.5727122519456046,-0.07386338775746837,0.32377670497681116,0.7167526372967558,0.7281094406119741,0.33150420496077404,0.28951028688069275,0.6394759741678225,0.5490543885147445,0.5587504937882739,-0.09725309684108785,0.3279089727309214,0.687835775385985,0.6995729161092639,0.24472269963152138,0.30204599935539395,0.6184450819503647
2,0.504937295596321,0.5813582831337906,0.5936233239018026,-0.025626925762435304,0.3164213564961949,0.7558697281246619,0.7649774926174857,0.4279796550331497,0.26780605841082933,0.6686140056292262,0.5556350368269652,0.5661443265140865,-0.07425500599020585,0.32445433873300084,0.7231186025482407,0.7338739315068443,0.3340164929787479,0.2836296367072794,0.639376819687603
3,0.4809987243119772,0.5901758234610487,0.5945220399898186,0.07892946288778546,0.2998593024173333,0.7676174046636522,0.7700539847395912,0.49972789080572333,0.25044813692042756,0.6788966140623505,0.5641816289164582,0.5674973090924765,0.03051583730451357,0.30822669708891615,0.7305549928270404,0.7365568799173172,0.3961561797928902,0.2700736318370451,0.6473683108717493
4,0.4705242044352866,0.5959961589651874,0.6105779856401933,-0.03216681372922858,0.3174285803891354,0.7552592604439751,0.7763953737934,0.36351182485139866,0.2824943912500257,0.6756277097045813,0.5593347576574265,0.569153573082972,-0.08038111202374232,0.32537814919389874,0.715911461861228,0.737353909140337,0.2535191072542863,0.3002819445337153,0.6376231097593272
5,0.47974259764343113,0.5914396757344001,0.6209215994082888,0.1445123132724928,0.28898677110940957,0.7785764842552003,0.7947470098501365,0.5238340285144507,0.24433958828919788,0.6850080799948002,0.5293758410323056,0.5586057499063427,0.0449129401412981,0.30592951169577154,0.740369826981527,0.7562176485422787,0.4269276806901555,0.2631022653455265,0.6348728340069163
6,0.49054704258194215,0.6192162701577051,0.6374223334843916,0.17937949953390553,0.28303638075075443,0.7617663581692425,0.7963922900840944,0.4715454506505855,0.25740589000578185,0.6904913141634739,0.5726494938380678,0.592456158231439,0.1211432079228526,0.2934667819273643,0.7093744831311849,0.7488486652200488,0.351817652358251,0.2798133760128814,0.6410119884846264
7,0.47951448660392265,0.6236311657703444,0.6393617175438698,0.03585955803207597,0.3067900224522285,0.7882147440781311,0.7992563582559202,0.49594462401712114,0.25139335000779445,0.7059229549242377,0.5672481540134194,0.5773418197835921,-0.061070355847166136,0.3224571295881825,0.7442033725372145,0.7578319492298952,0.3706874426413186,0.2757103506247958,0.655725763275317
8,0.45274199332509724,0.6501370838450544,0.6599500344028253,0.15691577572646764,0.2868841552034601,0.811267263472117,0.8166566550348423,0.5739633435183661,0.2311203271792842,0.7307021736585857,0.5843376929340703,0.5892782288538766,0.04735931909417379,0.3055374535165364,0.7573273399105688,0.7653892372364977,0.43482932407379793,0.26128211433101894,0.6708325164223196
9,0.4426797191043953,0.6564523649450273,0.6633848500749029,0.22826992746726626,0.2744756315979429,0.8188404565268684,0.820616989555324,0.6292466420269317,0.2156041948696256,0.7376464107359479,0.5767080783521981,0.5811280113117949,0.07862745456575371,0.30048135335338305,0.7540694640734346,0.7556417543399931,0.48016539175243256,0.25058349740182373,0.6653887712128164
10,0.4363402724266052,0.6656386529435355,0.6735329508199345,0.21986463815998614,0.27596630777923953,0.8203509059763491,0.8279886181396638,0.5992432579799963,0.22415843117628623,0.7429947794599423,0.5784672000946108,0.5825410453987224,0.06535690073628153,0.30263753776617763,0.7475042112412547,0.7553296954914384,0.42426502737520777,0.2637127801468137,0.6629857056679327
