epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.1276792053716729,0.516383096221106,0.4226216897881766,0.516383096221106,0.4388708048298218,"[[ 5138  4042     0  9406]
 [ 2733 15482     0  1407]
 [ 1314   833     0 15027]
 [ 1607   412     0 18653]]",0.4862971611158904,0.39585127315694774,0.4862971611158904,0.40699329537845,"[[1045 1164    0 1856]
 [ 704 2866    0  620]
 [ 348  133    0 3290]
 [ 214   31    0 4003]]"
2,1.001147224098803,0.5465327267467852,0.6667487217814352,0.5465327267467852,0.48448805827478203,"[[10061  2900     2  5623]
 [ 4332 14751     0   539]
 [ 2803   569    64 13738]
 [ 3779   203     0 16690]]",0.5153004792921224,0.6503763150171367,0.5153004792921224,0.45029754996587834,"[[2027  879    0 1159]
 [1090 2724    0  376]
 [ 762   99    6 2904]
 [ 589   30    0 3629]]"
3,0.9734831713050245,0.5717253530386305,0.5915985015053787,0.5717253530386305,0.5380273266372628,"[[11599  2420   689  3878]
 [ 4580 14632     5   405]
 [ 3330   501  1846 11497]
 [ 4314   166   787 15405]]",0.5090328130760723,0.4880920650691247,0.5090328130760723,0.47016595923438287,"[[2300  813  192  760]
 [1251 2621   38  280]
 [ 954   80  221 2516]
 [ 750   30  326 3142]]"
4,0.9569987837808678,0.5772082993662397,0.58055815573701,0.5772082993662397,0.5539564168819339,"[[11031  3017  1079  3459]
 [ 3889 15312    30   391]
 [ 3120   612  2941 10501]
 [ 4144   229  1684 14615]]",0.5188029986481504,0.5053209973925396,0.5188029986481504,0.4933804699527887,"[[2219  879  290  677]
 [1007 2848   43  292]
 [ 878  104  455 2334]
 [ 742   32  553 2921]]"
5,0.9421060870210809,0.5843611118415862,0.5828745563491686,0.5843611118415862,0.5704711456321453,"[[11714  3346  1171  2355]
 [ 3444 15836    77   265]
 [ 3638   714  4283  8539]
 [ 4927   325  2810 12610]]",0.5162836426201303,0.5065274677945302,0.5162836426201303,0.5023702020618055,"[[2282  968  432  383]
 [1031 2953   61  145]
 [1033  124  695 1919]
 [ 951   41  784 2472]]"
6,0.9326291487159499,0.5873852788807952,0.5990543324212294,0.5873852788807952,0.5731792497545554,"[[13267  2439   737  2143]
 [ 4157 15158    56   251]
 [ 4431   589  3986  8168]
 [ 5637   193  2580 12262]]",0.525132112572201,0.539661272101994,0.525132112572201,0.5099010611611293,"[[2672  732  250  411]
 [1275 2732   34  149]
 [1193   70  664 1844]
 [1221   30  519 2478]]"
7,0.9232152533100312,0.5548426118284376,0.609857412150251,0.5548426118284376,0.5405032000537804,"[[13106   805  3749   926]
 [ 6248 12881   376   117]
 [ 2719   207 12102  2146]
 [ 3948    16 12599  4109]]",0.4948383925279587,0.5680284658990618,0.4948383925279587,0.4872425721332941,"[[2657  286 1005  117]
 [1567 2256  351   16]
 [ 889   43 2305  534]
 [ 582    8 2823  835]]"
8,0.9077198957104281,0.5999815920267179,0.5997542444808368,0.5999815920267179,0.5803099987796392,"[[11634  3348   940  2664]
 [ 3152 16123    62   285]
 [ 2942   776  3802  9654]
 [ 4178   321  2101 14072]]",0.5315226742042521,0.5159210928944017,0.5315226742042521,0.509260123028642,"[[2224  945  369  527]
 [ 892 3013   89  196]
 [ 878  136  569 2188]
 [ 817   45  542 2844]]"
9,0.9030102375760136,0.6008099508244142,0.6121725324425735,0.6008099508244142,0.5998447676926838,"[[10497  1712  2162  4215]
 [ 3945 14734   121   822]
 [ 1886   445  6302  8541]
 [ 2229   104  4178 14161]]",0.5335504485682684,0.548921618927569,0.5335504485682684,0.5320019052425998,"[[2153  514  618  780]
 [ 943 2699  123  425]
 [ 544   47 1029 2151]
 [ 377   25 1044 2802]]"
10,0.8898686805403376,0.6157730033923265,0.6314490386597276,0.6157730033923265,0.610926391342087,"[[12280  1420  1620  3266]
 [ 4540 14419    95   568]
 [ 2213   347  5519  9095]
 [ 3038    50  2970 14614]]",0.5344107164802753,0.5454577164087074,0.5344107164802753,0.5259890581452257,"[[2466  427  541  631]
 [1096 2592  125  377]
 [ 752   47  758 2214]
 [ 493    0  874 2881]]"
11,0.8771586442568216,0.6159044889157703,0.646344712112624,0.6159044889157703,0.6123086661737758,"[[14358   660  1379  2189]
 [ 6151 13117    87   267]
 [ 2780   270  5694  8430]
 [ 3886    37  3076 13673]]",0.5392036377043137,0.5688467701423356,0.5392036377043137,0.5298061111292186,"[[2892  196  472  505]
 [1487 2325  121  257]
 [ 921   32  778 2040]
 [ 684    0  784 2780]]"
12,0.86364443237523,0.6168906303415994,0.6069371357347656,0.6168906303415994,0.6081495369825136,"[[11843  4113  1116  1514]
 [ 1969 17406    70   177]
 [ 2789   975  7559  5851]
 [ 4230   744  5589 10109]]",0.5369300725082954,0.5288997730931149,0.5369300725082954,0.5301516517723202,"[[2188 1098  430  349]
 [ 681 3222  153  134]
 [ 833  247 1227 1464]
 [ 986   85 1076 2101]]"
13,0.8514683021479342,0.6257264575170274,0.6442673713267411,0.6257264575170274,0.6270163802486657,"[[14416  1018  1844  1308]
 [ 4889 14460    96   177]
 [ 2580   342  8623  5629]
 [ 4049    87  6446 10090]]",0.5420916799803367,0.5715467878201489,0.5420916799803367,0.5471581274438526,"[[2733  353  706  273]
 [1260 2579  210  141]
 [ 887   40 1420 1424]
 [ 792    0 1366 2090]]"
14,0.8414191387863045,0.6493018118705131,0.6553546743182752,0.6493018118705131,0.6402346091826312,"[[14474  1537  1195  1380]
 [ 3519 15855    63   185]
 [ 2538   503  5666  8467]
 [ 4267   138  2880 13387]]",0.536622833968293,0.5414114339239371,0.536622833968293,0.5269255391232476,"[[2551  556  440  518]
 [ 967 2844  138  241]
 [ 927   84  782 1978]
 [ 995    2  695 2556]]"
15,0.8226520169571222,0.6509059352565283,0.6494525398962065,0.6509059352565283,0.6447413991601844,"[[14446  2070  1145   925]
 [ 2720 16768    61    73]
 [ 2803   680  7661  6030]
 [ 4696   264  5083 10629]]",0.5441194543443529,0.5474139924279616,0.5441194543443529,0.540379632439862,"[[2542  738  450  335]
 [ 852 3043  173  122]
 [ 991   96 1163 1521]
 [1125   43  973 2107]]"
16,0.8149706166551773,0.6398348541825545,0.6717930236104832,0.6398348541825545,0.6089641777257716,"[[13149   994   600  3843]
 [ 3329 15459     3   831]
 [ 1835   414  2535 12390]
 [ 2188    67   898 17519]]",0.5556716234484453,0.5616803395282146,0.5556716234484453,0.5213032161418066,"[[2515  341  159 1050]
 [ 871 2734  106  479]
 [ 559   64  301 2847]
 [ 422    8  325 3493]]"
17,0.7954900873353682,0.6744681410576695,0.6763661145137724,0.6744681410576695,0.6713427332120506,"[[14496  1201  1613  1276]
 [ 3134 16201    64   223]
 [ 2015   445  7287  7427]
 [ 2931    85  4344 13312]]",0.5544426692884356,0.5658280811210994,0.5544426692884356,0.5540531336832644,"[[2546  424  590  505]
 [1002 2786  196  206]
 [ 779   82 1148 1762]
 [ 633   31 1041 2543]]"
18,0.7878231832780034,0.6836984248034291,0.6787050094321723,0.6836984248034291,0.6780496529362227,"[[12362  2758  1508  1958]
 [ 1349 17923   105   245]
 [ 1147   918  7800  7309]
 [ 2028   362  4369 13913]]",0.5498340911883987,0.5449385141985658,0.5498340911883987,0.5431663502102755,"[[1891  929  586  659]
 [ 580 3163  205  242]
 [ 560  152 1197 1862]
 [ 446   99 1006 2697]]"
19,0.7557420577270438,0.6739553475162384,0.6866024244142372,0.6739553475162384,0.6681855062685972,"[[12713  1039  1410  3424]
 [ 2767 16151    87   617]
 [ 1354   416  6182  9222]
 [ 1446    60  2955 16211]]",0.5539510876244316,0.5734296802111206,0.5539510876244316,0.5466501763145967,"[[2191  402  423 1049]
 [ 795 2783  177  435]
 [ 434   88  885 2364]
 [ 308   11  773 3156]]"
20,0.7489081475030945,0.6945591290398927,0.6971240940826813,0.6945591290398927,0.6947591224674965,"[[14500  1190  1820  1076]
 [ 2429 16919   169   105]
 [ 1641   377  9385  5771]
 [ 2267   102  6283 12020]]",0.562615214452501,0.578367666061152,0.562615214452501,0.5679383977055974,"[[2420  502  786  357]
 [ 958 2825  266  141]
 [ 689   83 1569 1430]
 [ 530   14 1362 2342]]"
21,0.7307632615049201,0.7147421568885266,0.7101810752447593,0.7147421568885266,0.7058346136486654,"[[14917  1482  1044  1143]
 [ 1556 17819    57   190]
 [ 1713   579  6910  7972]
 [ 2501   246  3212 14713]]",0.5574536069804596,0.5589554478489954,0.5574536069804596,0.549173353326138,"[[2309  650  347  759]
 [ 753 3000  173  264]
 [ 682  127  999 1963]
 [ 660   85  739 2764]]"
