epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.2134119566057768,0.506760655811901,0.4539045477930116,0.506760655811901,0.3822893586413079,"[[41035   203   896    27]
 [12044   163   391    10]
 [16997    20  3573    64]
 [11596     5  1339    16]]",0.555702398433676,0.508560483097123,0.555702398433676,0.442462069500322,"[[10285    40   211     2]
 [ 2592    22    90     5]
 [ 4064     2  1043     5]
 [ 1770     0   296     3]]"
2,1.1323402401567064,0.5451860736147728,0.49923667109345476,0.5451860736147728,0.44269163071307577,"[[39804   171  2155    31]
 [11420   252   928     8]
 [12468    29  8104    53]
 [ 9786     1  3146    23]]",0.5862457170827214,0.5081555365174821,0.5862457170827214,0.4963715839879209,"[[9812   42  679    5]
 [2391   21  296    1]
 [2960    4 2140   10]
 [1349    0  716    4]]"
3,1.0967278933161302,0.5578021928286131,0.5162060656702591,0.5578021928286131,0.46639613486911186,"[[38523   450  3154    34]
 [10657   617  1325     9]
 [10407    73 10114    60]
 [ 8956     7  3949    44]]",0.5957415565345081,0.514745407359243,0.5957415565345081,0.5140648053846051,"[[9505  112  917    4]
 [2264   41  402    2]
 [2477    8 2619   10]
 [1143    1  919    6]]"
4,1.0754181481722935,0.5640932800778465,0.5414209002921881,0.5640932800778465,0.47424363107745354,"[[38196   371  3577    17]
 [10442   701  1460     5]
 [ 9619    83 10927    25]
 [ 8571     9  4346    30]]",0.6012236906510035,0.5253314871930922,0.6012236906510035,0.521033724291992,"[[9417  107 1012    2]
 [2216   45  446    2]
 [2279   13 2817    5]
 [1067    0  998    4]]"
5,1.0605517208156452,0.5697507326401068,0.5566412099561119,0.5697507326401068,0.48066202274492226,"[[38284   273  3586    18]
 [10329   787  1486     6]
 [ 9285    89 11244    36]
 [ 8464     7  4446    39]]",0.6033773861967695,0.5221396433974294,0.6033773861967695,0.5240388155881691,"[[9403  106 1027    2]
 [2205   48  451    5]
 [2209   25 2870   10]
 [1022    0 1041    6]]"
6,1.050921519387496,0.5748990144717636,0.5807884699778775,0.5748990144717636,0.48876753707896403,"[[37982   280  3875    24]
 [10071   922  1608     7]
 [ 8684   102 11822    46]
 [ 8144    11  4718    83]]",0.6056289769946157,0.5317795975848175,0.6056289769946157,0.5289445362709215,"[[9293  129 1115    1]
 [2168   63  470    8]
 [2065   31 3009    9]
 [ 960    0 1101    8]]"
7,1.0338046217748258,0.5776711662272712,0.5908589113413949,0.5776711662272712,0.4902554865854731,"[[38547   218  3365    31]
 [10233   920  1447     8]
 [ 9027    91 11487    49]
 [ 8381    12  4463   100]]",0.6069995105237396,0.5285837358080483,0.6069995105237396,0.5284668256845478,"[[9412  119 1004    3]
 [2206   57  438    8]
 [2152   28 2924   10]
 [1013    0 1048    8]]"
8,1.0223741823798613,0.5792891976600776,0.6142835288983536,0.5792891976600776,0.4908569008158234,"[[38739   164  3237    21]
 [10281   922  1404     1]
 [ 9101    73 11457    23]
 [ 8443     7  4427    79]]",0.6081253059226628,0.5585960798782057,0.6081253059226628,0.5284594077621083,"[[9440  108  990    0]
 [2223   50  433    3]
 [2163   22 2926    3]
 [1027    0 1034    8]]"
9,1.0158028496263172,0.5868814989986308,0.602958975327585,0.5868814989986308,0.5075548734525787,"[[37725   340  4030    66]
 [ 9640  1234  1717    17]
 [ 7765   167 12636    86]
 [ 7622    28  5033   273]]",0.6144884973078806,0.5590291144139856,0.6144884973078806,0.5441429025499352,"[[9170  207 1155    6]
 [2085  122  494    8]
 [1813   45 3240   16]
 [ 887    1 1159   22]]"
10,1.0025907987160303,0.5882506025186979,0.6085234993392206,0.5882506025186979,0.505267730216034,"[[38515   196  3381    69]
 [10021  1075  1496    16]
 [ 8295   123 12122   114]
 [ 8032    13  4634   277]]",0.6153206069505629,0.5547650525562692,0.6153206069505629,0.5406510898997031,"[[9350  154 1029    5]
 [2162   88  451    8]
 [1952   31 3111   20]
 [ 962    0 1085   22]]"
