epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,valid_Valence_CCC,valid_Valence_Pearson,valid_Valence_R2,valid_Valence_RMSE,valid_Arousal_CCC,valid_Arousal_Pearson,valid_Arousal_R2,valid_Arousal_RMSE,valid_CCC_mean
1,0.6697703557954707,0.4029173991081755,0.4094797281395542,-0.3432871161106934,0.27654518322518823,0.591535405493317,0.632013604445406,-0.03286536327737877,0.2859267324830142,0.4972264023007462,0.36156443496300256,0.3639997800786251,-0.39593314290139014,0.2902258083070337,0.6714833614011266,0.6982923417245015,0.1895971502041447,0.2610962416801773,0.5165238981820646
2,0.5859745397394251,0.38366946713351013,0.42051514278192365,-0.321109211325741,0.2742527772129126,0.6369583601948564,0.6788630861151597,0.2815461083330075,0.2384692331617284,0.5103139136641832,0.35916781976036016,0.380848435872731,-0.35063454063348676,0.28547800040160437,0.7085170686375454,0.7276616580230841,0.41786853323601936,0.22128943421827188,0.5338424441989528
3,0.558041265383013,0.4315478117246426,0.43423672654395407,-0.21939815736761936,0.2634841171521258,0.7142101354994389,0.7179932338210958,0.37852170630428383,0.22179200487518452,0.5728789736120408,0.3994455931711222,0.4035950661752555,-0.27941528440494734,0.2778494154616052,0.764065407859428,0.7734022610923104,0.47727272626843364,0.2096948289128937,0.5817555005152751
4,0.5513664067770954,0.4391441812033778,0.4423497804550177,-0.27207605140326696,0.26911519011666984,0.7182384601088878,0.7304244784823004,0.3112442913221807,0.23348850804780596,0.5786913206561328,0.4129995125723971,0.41535109686866883,-0.30140829278336434,0.2802273404219314,0.7522995863677201,0.7671941191763134,0.38635496012802395,0.22720022375962545,0.5826495494700585
5,0.5336472690805023,0.45938534293723454,0.4615584495289435,-0.16114172272739213,0.25711315000712315,0.7373106582447698,0.7403845416097201,0.44011421297563247,0.21051479611281385,0.5983480005910022,0.43093962970029087,0.43184121012787285,-0.2003688526247036,0.26912936022936923,0.7747097925069267,0.7820628361701134,0.5171940749839758,0.20152848322785022,0.6028247111036088
6,0.5212123470966805,0.45248185932212837,0.47673800101416275,-0.09649707284657616,0.2498534854019257,0.7153899581276538,0.7399412383283106,0.38575083766983154,0.2204982722416868,0.5839359087248911,0.4046658688431261,0.42959264575546796,-0.2001744180010192,0.2691075626856606,0.7398776204644895,0.7758799103529784,0.4255353040629345,0.2198273946165494,0.5722717446538078
7,0.5266688007843886,0.4546175757484396,0.4823288432294469,-0.5025323613687087,0.29247826048385295,0.73441131596726,0.7503422123889142,0.33448537257546374,0.2295153344349997,0.5945144458578497,0.41836771376902293,0.43908604577178384,-0.5986625104533045,0.3105861715612396,0.7494817711285712,0.770309262426078,0.34924698928963893,0.23396895412788096,0.583924742448797
8,0.4894517336233121,0.4633522781827254,0.48137678840305104,-0.2899346098281843,0.27099764790435926,0.6972791171222926,0.7322115626146445,0.2625184796758362,0.24160642294331722,0.580315697652509,0.4417480247234261,0.4542271274225719,-0.32427433411927664,0.2826784498950992,0.7513529081165954,0.7739665495269598,0.3963495638501896,0.2253423920211627,0.5965504664200107
9,0.4809022276474277,0.48444197339947787,0.48866417858343203,-0.04837409380540669,0.24430919579925361,0.7368165383112346,0.7647566073337598,0.4332458046352924,0.21180210702700702,0.6106292558553562,0.45162338468985713,0.4547686671573688,-0.10688275542911341,0.2584369046969301,0.738673943991174,0.7717157715675212,0.42242878907711967,0.2204209701381973,0.5951486643405156
10,0.4842078851562151,0.5022251735361631,0.5104423358673245,-0.08485413766313266,0.24852343559432394,0.7798176592436887,0.7829653896772869,0.5190122681213869,0.19511915389107332,0.6410214163899259,0.45107566407897864,0.4566139905501305,-0.19666968173525934,0.26871435292706114,0.7797219743747911,0.7848630188496765,0.5038694455712814,0.20429047947471998,0.6153988192268849
11,0.48052408213906445,0.5124460035388775,0.5249601168104417,-0.02664459666126362,0.24176405801076992,0.7741143349053257,0.7829320450186434,0.5692022649909851,0.18465863035442678,0.6432801692221015,0.43086920923705874,0.4446613762822454,-0.18564506777740064,0.2674736902826822,0.7800602980920514,0.7959282841025359,0.5707231158335231,0.19002856650419464,0.605464753664555
12,0.465812280284407,0.5164087786370977,0.5228029510782236,0.029484737257514992,0.235062233642983,0.7648498950422782,0.777651339044506,0.547138099451242,0.1893284139834223,0.6406293368396879,0.4659004650331191,0.47106857885204734,-0.08404979264830637,0.2557574748937117,0.7545102743921507,0.7710454433665445,0.5018517163557705,0.20470547570405942,0.6102053697126348
13,0.45542185190417955,0.5422730910592649,0.5533650406360411,0.11833393997052966,0.2240442153424956,0.7927073248389797,0.7966203539245732,0.5853321732366282,0.18116866107483884,0.6674902079491223,0.442726918064739,0.4552153922024584,-0.08021004546316712,0.2553041215495296,0.7817909661907009,0.7929682845648317,0.5398287985787346,0.1967477881528032,0.6122589421277199
14,0.4623687847959044,0.5371574053042489,0.5418365984938928,-0.02649092561457711,0.24174596337201681,0.7867473707101362,0.7902544011798895,0.5375348641220978,0.19132530015053323,0.6619523880071926,0.4651220609342607,0.46739094329746617,-0.16678937533098392,0.26533830654383966,0.7829695360388336,0.7922687068100828,0.5122836560027764,0.20255072195488114,0.6240457984865471
15,0.45476275801378796,0.5529387689741242,0.5554295384421312,0.012555468903143185,0.2371035345997104,0.7819357499383224,0.792177531608113,0.48203545358818634,0.20248036800628086,0.6674372594562232,0.4819895815411089,0.4841171932000513,-0.12724887310461908,0.2608036259131655,0.7804182476163077,0.7976696677338997,0.4577433266609885,0.21357607126307485,0.6312039145787083
16,0.431838367396677,0.5884573385809899,0.5918326101357563,0.1259536069995434,0.22307398020827182,0.8131231298981171,0.8149457321834768,0.599803319154665,0.17797936196782246,0.7007902342395536,0.4787767963605967,0.48298779557773397,-0.10279007089856562,0.2579586786891824,0.7964339347744132,0.8022846768475749,0.546419529523084,0.1953337619492315,0.6376053655675049
17,0.42924197885631954,0.5981346211728287,0.5996488670361004,0.13741662214198225,0.22160635796104344,0.803572094532017,0.8096885029139673,0.5600522528558214,0.1866093729020311,0.7008533578524228,0.49906340202214255,0.4998812730047635,-0.06262629838504163,0.25321766519540506,0.8019409360303698,0.8101511770231065,0.5383496348774862,0.19706374523246864,0.6505021690262561
18,0.4281352831164436,0.6134042285840385,0.6170475393925734,0.1503313287185104,0.21994114240042859,0.8029958289130052,0.8192297229398968,0.5363007919015196,0.19158040255412956,0.708200028748522,0.49926747422734064,0.5011430990369219,-0.08881576226476895,0.2563190706600194,0.7985360958866137,0.8129947342326835,0.5103641942974274,0.202948910963668,0.6489017850569772
19,0.39810095230738324,0.5978392234818682,0.6150442630289886,0.17390224738107019,0.21686895867544706,0.8132452024035993,0.8142745937385801,0.6113201845727931,0.1753997210253651,0.7055422129427338,0.5031417405918528,0.5154170666348503,-0.013422184812877713,0.24728565498742303,0.807689764707374,0.8107940560508758,0.5810872606294205,0.18772059605992109,0.6554157526496134
20,0.4021241338180264,0.6295683500047893,0.6359668597322609,0.1443145120005217,0.2207185107273107,0.8187859672921126,0.8250686835157077,0.5926007790076736,0.1795738117999107,0.7241771586484509,0.5160791667570028,0.5202080612316905,-0.10298582110065713,0.25798157208667616,0.8104119655355471,0.8186768690785668,0.5583133767476927,0.1927557153107317,0.663245566146275
21,0.405895966739162,0.631619826955743,0.6326828873893164,0.21861450276347938,0.2109183411396902,0.803570543335222,0.8181565701891076,0.5257618244497193,0.19374529288677575,0.7175951851454825,0.5172208312708553,0.5178929336826168,-0.016235073627751895,0.24762860438126322,0.7858119661820234,0.809174323689383,0.46088021223612163,0.21295742011831362,0.6515163987264394
22,0.4012728467793532,0.6123257671140478,0.6486312433034568,0.04689762179550394,0.23294395801636017,0.8190653424626767,0.8381800805985133,0.5844025384952167,0.18137162641423485,0.7156955547883623,0.4934055672607262,0.5224746833508741,-0.22619042359996766,0.27200862814903354,0.8084502286203941,0.8242083472738159,0.5469679589809288,0.19521563606221162,0.6509278979405602
23,0.38321178738779865,0.6653128411862002,0.6739174115829857,0.20618050958211254,0.21258986332184115,0.8377536929901804,0.8433730515019517,0.6335625038712636,0.17030714079338743,0.7515332670881902,0.5278856734676864,0.5336197680940085,-0.10591937360983095,0.25832441418623825,0.8181700436008789,0.8299787795055426,0.5717362016836913,0.1898042020248456,0.6730278585342826
24,0.3951414584973608,0.6808822481214044,0.685762759932034,0.37344483477153734,0.188869282778096,0.8221603951993951,0.8417718651658395,0.6313109999263666,0.17082954911920997,0.7515213216603998,0.5165553271130352,0.5225366920717348,0.08381608358006798,0.23512296615103837,0.8120020957415542,0.8250484571818353,0.6055033065812673,0.18216788846637078,0.6642787114272948
