epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.245959981390982,0.4768585478738791,0.47073129046409407,0.4768585478738791,0.4576657971771084,"[[ 5308  4256  2136  6886]
 [ 3339 13222   708  2353]
 [ 2451  1081  3560 10082]
 [ 2670   914  2911 14177]]",0.43646306992749173,0.42893935399107574,0.43646306992749173,0.4178074122895409,"[[1114 1116  523 1312]
 [ 823 2430  261  676]
 [ 613  222  678 2258]
 [ 543  119  705 2881]]"
2,1.1252208193749142,0.5019459857469692,0.49609481260010047,0.5019459857469692,0.49206800062570943,"[[ 6667  4152  2480  5287]
 [ 3420 14034   590  1578]
 [ 2767  1011  4688  8708]
 [ 3252   801  3833 12786]]",0.456126336487649,0.44897460787111854,0.456126336487649,0.445387788398486,"[[1324 1166  574 1001]
 [ 883 2600  249  458]
 [ 696  200  873 2002]
 [ 641  109  872 2626]]"
3,1.0811937129899356,0.5218397454440266,0.5172584539039528,0.5218397454440266,0.5159232297563339,"[[ 7351  3857  2780  4598]
 [ 3462 14432   584  1144]
 [ 2696   924  5566  7988]
 [ 3328   719  4286 12339]]",0.46614231289172914,0.46115374298889683,0.46614231289172914,0.45993041423930303,"[[1439 1134  664  828]
 [ 900 2654  263  373]
 [ 720  173 1001 1877]
 [ 631   90 1035 2492]]"
4,1.0535863749383922,0.5375259683908802,0.5317447187903813,0.5375259683908802,0.5230134011355329,"[[ 7544  3942  2072  5028]
 [ 3173 15018   361  1070]
 [ 2567   969  4386  9252]
 [ 3234   742  2763 13933]]",0.47898488386383187,0.46633276196955314,0.47898488386383187,0.46203552801114145,"[[1471 1172  507  915]
 [ 858 2754  197  381]
 [ 716  175  721 2159]
 [ 609   90  700 2849]]"
5,1.032807347121055,0.5495305966813054,0.5480714416122039,0.5495305966813054,0.5444692384799459,"[[ 8891  3322  2390  3983]
 [ 3794 14703   373   752]
 [ 2917   796  5539  7922]
 [ 3725   554  3732 12661]]",0.4865429519478923,0.4829244382730272,0.4865429519478923,0.48017932604425323,"[[1745 1035  579  706]
 [1003 2671  214  302]
 [ 831  137  938 1865]
 [ 704   69  911 2564]]"
6,1.0150771300827137,0.5554737423409682,0.5535052651048515,0.5554737423409682,0.5377046679354982,"[[ 8219  3787  1637  4943]
 [ 3104 15354   246   918]
 [ 2564   929  4050  9631]
 [ 3217   694  2138 14623]]",0.4933636475359469,0.4790051575188828,0.4933636475359469,0.4718953511913656,"[[1592 1147  418  908]
 [ 847 2813  178  352]
 [ 744  165  631 2231]
 [ 600   85  570 2993]]"
7,1.0024549675026062,0.5640728955741973,0.5606282799865575,0.5640728955741973,0.5530527317217308,"[[ 8356  3559  2102  4569]
 [ 3078 15361   325   858]
 [ 2405   872  5150  8747]
 [ 3064   638  2937 14033]]",0.4949612879439597,0.48512015903754346,0.4949612879439597,0.481663177338202,"[[1612 1100  528  825]
 [ 848 2802  200  340]
 [ 712  154  824 2081]
 [ 564   79  788 2817]]"
8,0.9902196501652272,0.5713834906776764,0.573262952452215,0.5713834906776764,0.5598085736700023,"[[ 9133  3117  1794  4542]
 [ 3419 15097   262   844]
 [ 2596   746  4753  9079]
 [ 3233   510  2456 14473]]",0.5005530293720044,0.49310192518991663,0.5005530293720044,0.48565168589691343,"[[1781  987  445  852]
 [ 926 2740  182  342]
 [ 764  130  732 2145]
 [ 601   68  686 2893]]"
9,0.9787270597527536,0.578404817629579,0.5809597454288855,0.578404817629579,0.5675325790543412,"[[ 9697  3021  1651  4217]
 [ 3498 15168   235   721]
 [ 2762   742  4840  8830]
 [ 3415   501  2471 14285]]",0.5062062185080497,0.49936116126194974,0.5062062185080497,0.49189713155757264,"[[1890  967  430  778]
 [ 943 2753  168  326]
 [ 803  125  741 2102]
 [ 646   70  678 2854]]"
10,0.9689336189967289,0.5841901806611092,0.5907249722562745,0.5841901806611092,0.5749432699316478,"[[10400  2634  1559  3993]
 [ 3834 14905   211   672]
 [ 2921   654  4917  8682]
 [ 3591   413  2460 14208]]",0.5082339928720658,0.5054879689236819,0.5082339928720658,0.49560439288942554,"[[2005  898  426  736]
 [1025 2691  155  319]
 [ 850   97  757 2067]
 [ 699   58  673 2818]]"
