epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.1375223897336944,0.6728444802578566,0.4527196946134652,0.6728444802578566,0.541257361286426,"[[12525     0     0     0]
 [ 2012     0     0     0]
 [ 2660     0     0     0]
 [ 1418     0     0     0]]",0.6684908440328352,0.44688000855573246,0.6684908440328352,0.5356697163235232,"[[3176    0    0    0]
 [ 323    0    0    0]
 [ 842    0    0    0]
 [ 410    0    0    0]]"
2,0.9766072815026694,0.6729519204942251,0.5599524788676742,0.6729519204942251,0.541605512922738,"[[12524     0     1     0]
 [ 2012     0     0     0]
 [ 2657     0     3     0]
 [ 1418     0     0     0]]",0.6684908440328352,0.4469740885575336,0.6684908440328352,0.5357373001888177,"[[3176    0    0    0]
 [ 323    0    0    0]
 [ 842    0    0    0]
 [ 409    0    1    0]]"
3,0.8885483240208975,0.6911630405586893,0.5454597348007055,0.6911630405586893,0.5894585047490895,"[[12394     0   131     0]
 [ 1941     0    71     0]
 [ 2188     0   472     0]
 [ 1188     0   230     0]]",0.6920648284571669,0.5742410637012312,0.6920648284571669,0.5997091209942328,"[[3113    0   63    0]
 [ 323    0    0    0]
 [ 667    0  175    0]
 [ 361    0   49    0]]"
4,0.8344270586967468,0.7098576416868118,0.5741638157477988,0.7098576416868118,0.6345232130246083,"[[11895     0   630     0]
 [ 1718     0   294     0]
 [ 1341     0  1319     0]
 [  773     0   645     0]]",0.7236371290254683,0.6077018167850267,0.7236371290254683,0.6602841203369565,"[[2968    0  208    0]
 [ 289    0   34    0]
 [ 372    0  470    0]
 [ 224    0  186    0]]"
5,0.805389478802681,0.7122213268869192,0.5941911431956379,0.7122213268869192,0.6466075259614449,"[[11522     0  1003     0]
 [ 1516     0   496     0]
 [  924     0  1736     0]
 [  572     0   846     0]]",0.7070090507261629,0.6232809477927271,0.7070090507261629,0.6589288614905894,"[[2769    0  407    0]
 [ 216    0  107    0]
 [ 252    0  590    0]
 [ 149    0  261    0]]"
6,0.7814478402942177,0.7144775718506581,0.5780469513903038,0.7144775718506581,0.638706470704409,"[[11932     0   593     0]
 [ 1699     0   313     0]
 [ 1292     0  1368     0]
 [  818     0   600     0]]",0.7190065249421175,0.6027534722784368,0.7190065249421175,0.655331247450076,"[[2972    0  204    0]
 [ 277    0   46    0]
 [ 398    0  444    0]
 [ 221    0  189    0]]"
7,0.7734879867090443,0.712597367714209,0.5726494254242946,0.712597367714209,0.6334303502077215,"[[12041     0   484     0]
 [ 1722     0   290     0]
 [ 1436     0  1224     0]
 [  935     0   483     0]]",0.7059566407072195,0.5872770278349696,0.7059566407072195,0.6397664086147437,"[[2973    0  203    0]
 [ 286    0   37    0]
 [ 461    0  381    0]
 [ 238    0  172    0]]"
8,0.7588594031285464,0.7146387322052109,0.5906304147298082,0.7146387322052109,0.6462275322112639,"[[11645     0   880     0]
 [ 1591     0   421     0]
 [ 1002     0  1658     0]
 [  608     0   810     0]]",0.7027994106503894,0.6075878775552902,0.7027994106503894,0.6504978222971014,"[[2807    0  369    0]
 [ 243    0   80    0]
 [ 310    0  532    0]
 [ 184    0  226    0]]"
9,0.7517580957553252,0.7150147730325007,0.6004934669847013,0.7150147730325007,0.6508035393594821,"[[11495     0  1030     0]
 [ 1511     0   501     0]
 [  845     0  1815     0]
 [  469     0   949     0]]",0.70111555462008,0.6196816881254974,0.70111555462008,0.6540400328277937,"[[2743    0  433    0]
 [ 216    0  107    0]
 [ 254    0  588    0]
 [ 156    0  254    0]]"
10,0.7508595832964269,0.7183454203599248,0.5951717611488379,0.7183454203599248,0.6502247923708372,"[[11636     0   889     0]
 [ 1556     0   456     0]
 [  924     0  1736     0]
 [  624     0   794     0]]",0.7141654388549779,0.6192484277430778,0.7141654388549779,0.6615397318688487,"[[2818    0  358    0]
 [ 233    0   90    0]
 [ 267    0  575    0]
 [ 187    0  223    0]]"
