epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,valid_Valence_CCC,valid_Valence_Pearson,valid_Valence_R2,valid_Valence_RMSE,valid_Arousal_CCC,valid_Arousal_Pearson,valid_Arousal_R2,valid_Arousal_RMSE,valid_CCC_mean
1,0.6561368884810482,0.3664751072848295,0.3760067010924155,-0.15465980199331542,0.47495727710553115,0.4981319219321134,0.5474688655565039,-0.31827358851800236,0.29531621381864553,0.4323035146084715,0.28426077629700075,0.29474120363005185,-0.254551432276241,0.5037261881748141,0.5343711863881295,0.5963804900126152,-0.25151896893773884,0.2843149088508506,0.40931598134256514
2,0.6086164424936455,0.3888538980188449,0.39567262978366086,-0.08165815433542822,0.45969791835395063,0.5597532809884033,0.5772586264076872,0.059751848803461405,0.2494053471322525,0.47430358950362406,0.3040311419691776,0.310827659471703,-0.19567948874181385,0.49176507750395576,0.5759157972599146,0.6004762737993964,0.07475810459611265,0.24446042378818217,0.4399734696145461
3,0.5905961703105145,0.430145562448977,0.4356880168358054,-0.06386216445864812,0.455900642969084,0.5099700133444044,0.566219183915826,-0.22117841401837013,0.284232723006332,0.4700577878966907,0.3455992408237711,0.35253839888321337,-0.17451010444786252,0.4873923107653648,0.5310358379703928,0.6004381517611923,-0.19924120576546311,0.2783134447392495,0.43831753939708196
4,0.5770969632878361,0.433847289120569,0.44878591470325147,-0.09499668878407408,0.46252363034529054,0.581917279113137,0.5887688366436844,0.09875838674975046,0.2441772140846015,0.507882284116853,0.35393862169524726,0.370458558018742,-0.19205667431419582,0.49101950764608854,0.5904912068611264,0.601480144957696,0.11369389969507537,0.23926147995774874,0.47221491427818685
5,0.5712536135351801,0.44299031211082934,0.46083038558622735,-0.1548753724329186,0.47500161136333025,0.6018472987930507,0.6114683025959691,0.3193945976796573,0.21219356642731171,0.52241880545194,0.3699747324652419,0.38732188063235035,-0.2576815834322057,0.5043542042088451,0.5935183962444691,0.6026184000227398,0.30676175168489594,0.21160317198856599,0.4817465643548555
6,0.5588374636977552,0.4566770578390608,0.4624887275816856,-0.10970227130008348,0.4656190712982303,0.6097098424288122,0.61223437383986,0.22291945853542916,0.22673446123211427,0.5331934501339365,0.37359962521573004,0.3795897546689721,-0.2281241986443867,0.4983924319625494,0.5953500836268394,0.6004670632526332,0.19115668431032617,0.2285667830633629,0.4844748544212847
7,0.5463659443050982,0.43203087451910893,0.4625563153956661,-0.0921579070295977,0.46192369440369263,0.5888080351746134,0.6068685710571556,0.1306874679365625,0.23981286993259732,0.5104194548468612,0.35319611976196397,0.3831968724216615,-0.20422081481227017,0.4935184116299269,0.582116042305742,0.6079611759536147,0.10294918350269211,0.24070739808262184,0.467656081033853
8,0.5458052313471415,0.4887403236683984,0.48945503962759157,0.006255169501160229,0.44062076893531443,0.6217923987882022,0.6276402738973966,0.27001610056880476,0.219756210237893,0.5552663612283003,0.38386802069056525,0.38573136736098845,-0.14612915892588707,0.48146760947744816,0.5809486473874492,0.5904792337567097,0.18036715676515458,0.23008621071747964,0.48240833403900724
9,0.532297412674111,0.4439594111035725,0.4530556525388577,0.023220164738202875,0.43684348742120926,0.6090846567231959,0.6241163809621716,0.11421410607519544,0.24207441788744527,0.5265220339133843,0.35603538361833037,0.3658842425390814,-0.09561846343484648,0.47073876741590504,0.5752135268314373,0.5973346819798452,0.018487362699688648,0.25178442588024613,0.4656244552248838
10,0.5266086670289557,0.507104826713375,0.5077559636248765,0.049871266999304664,0.43084270980638106,0.6304128494616951,0.6402959479830531,0.25161066168594215,0.22250937412870475,0.568758838087535,0.39178259941153126,0.3932741879038244,-0.11971544690051883,0.47588731584398525,0.5911537015535384,0.6065746835872717,0.1629629587542596,0.2325162200205767,0.49146815048253484
11,0.5141473781631654,0.5089377940751849,0.5134143466461403,0.087391814760719,0.42225004317222703,0.6193657646818617,0.6342916084520137,0.1963838009452349,0.23057321622611746,0.5641517793785233,0.38974656748589126,0.39587564427143673,-0.09005081448609809,0.4695411578134812,0.5729810899205939,0.5952635873545297,0.0885886264292054,0.2426264464092303,0.48136382870324257
12,0.5035091935152031,0.522067249669021,0.5253013575803551,0.09530672682590347,0.42041500052719405,0.6405790128817848,0.6477355780955945,0.2409735693841989,0.2240850925866918,0.5813231312754028,0.39930035494369015,0.4041220378415579,-0.09483607963306562,0.4705706595512743,0.5803697574262902,0.5918378606929026,0.10642115261295149,0.24024112635050027,0.4898350561849901
13,0.5064983964684497,0.5484656616227485,0.549262308521731,0.1427879652564067,0.4092339472510506,0.6515557075229133,0.6604213426964687,0.3084479202789081,0.2138931922237659,0.6000106845728308,0.42327344757428687,0.4261260765034387,-0.03815244120386341,0.45822719411528673,0.5845366159884348,0.5988058656223424,0.17170700375055403,0.2312985499251745,0.5039050317813608
14,0.49485174209238536,0.5260805465792776,0.5264087061126143,0.04288631306710777,0.4324234986073454,0.6688974102289563,0.6689221535455747,0.3340668140304961,0.2098939135581727,0.597488978404117,0.37330000267379143,0.3739504714561681,-0.20855169684942299,0.49440506452875077,0.5858691206864431,0.586199081905495,0.17203739139990637,0.23125241540124822,0.4795845616801173
15,0.4943303053637585,0.5668684942120906,0.5682236017324461,0.1816453022846788,0.3998511162065583,0.6713480906635605,0.6722686794045157,0.37347006286517437,0.20358952540748074,0.6191082924378255,0.4183934130953739,0.4209328529490967,-0.04878988858518607,0.4605688275370142,0.5896149170688489,0.5916628605773553,0.21640452221120043,0.22497117468196906,0.5040041650821114
16,0.4845941810722811,0.5412797574586066,0.5756993316211908,-0.07253961181193147,0.45775615571879663,0.6732033233021237,0.6748532995723591,0.2976755524865047,0.21555267130152966,0.6072415403803652,0.39595350233367826,0.4256815359867506,-0.36449403453406326,0.5253347327085148,0.5784453773221427,0.5797544850370224,0.10429531254176472,0.2405267255597074,0.4871994398279105
17,0.46390793352241977,0.5618462546300342,0.5653088478001486,0.10353368468234336,0.4184990829007407,0.6804190152230397,0.6823205427210697,0.3228383914228061,0.21165604674179184,0.6211326349265369,0.3987644432140357,0.4017290280259066,-0.18003520492741965,0.4885373549625246,0.5830709135342512,0.5875729464957585,0.11515441061127207,0.239064263623083,0.49091767837414346
18,0.45839192005525153,0.5969941386310871,0.6018969446715212,0.20085335437797025,0.39513069034851883,0.6963130024832884,0.6966751346790301,0.3897048362532566,0.2009344860817984,0.6466535705571878,0.4017483665908986,0.40839072484258704,-0.14012002128650836,0.48020378709612144,0.5840255296585427,0.5840449965033875,0.16579112870752855,0.23212307625048503,0.49288694812472067
19,0.4541568960051939,0.5876744850940662,0.598034613927716,0.2280346743429501,0.38835278110076027,0.7067509270184936,0.7084741760952106,0.40447110433076894,0.19848876776659788,0.6472127060562799,0.38606544277730764,0.39465842587994215,-0.09805331704928566,0.47126155154620625,0.5830870318055531,0.5872775188551634,0.15018964775866062,0.23428361907994708,0.4845762372914304
20,0.4257569443748658,0.6069044009463455,0.616221530405187,0.1324575574324891,0.4116924364178105,0.7136362731314141,0.7141010510902961,0.447129184659651,0.1912477563429483,0.6602703370388798,0.38706490084460826,0.39276541195382786,-0.2833743895120491,0.5094798108088602,0.5652205930739413,0.5664774666713639,0.17114597457432712,0.23137686959552267,0.47614274695927483
21,0.4191399269075279,0.6512517159106144,0.6549273061352169,0.287554841991836,0.3730810947140978,0.7130939760653962,0.7283253922435852,0.49786062127437236,0.18226222038009035,0.6821728459880052,0.3964369992258086,0.3985893094482179,-0.1586653347962954,0.4840935559868847,0.5651846254006456,0.5822445002194127,0.2292353163977492,0.22312170452796778,0.4808108123132271
22,0.4124566869563367,0.6731420885301338,0.6784530907939832,0.308734194476011,0.3674938368323845,0.7208417539524252,0.7279653347943766,0.3976078770523592,0.19962924229158094,0.6969919212412795,0.42063982418127527,0.4254339381609682,-0.1525244693070693,0.4828090165025395,0.5679679396506225,0.5706027709972034,0.0838472616456476,0.2432567261418839,0.4943038819159489
23,0.40705352059329847,0.6883090482765716,0.6887948577436254,0.3830229129045746,0.3471858692341012,0.723849995287474,0.7416465701743654,0.44740632158007976,0.19119981706268074,0.7060795217820228,0.39856101806361227,0.4002411646643021,-0.10550057531190182,0.47285695487393026,0.548308315604297,0.5726072125527037,0.0919118169548907,0.24218370987327761,0.47343466683395463
24,0.39144167131688223,0.6902426205768462,0.6930845606885025,0.3843542806425979,0.3468110727418249,0.75463932657873,0.7584378070771458,0.5322769271434857,0.1759052953354689,0.7224409735777881,0.37740066000198397,0.3795588380074098,-0.1576336044441018,0.4838779781000254,0.5751053801854201,0.5838962060587756,0.1987985443857797,0.22748448409220198,0.4762530200937021
25,0.38797838300107473,0.6930910275436346,0.6965750213821985,0.3305909787192094,0.3616373708654051,0.7683004315938597,0.7686295606355033,0.5241795235786167,0.17742143191603332,0.7306957295687472,0.3810906190672589,0.3834331236661183,-0.25916346450862515,0.5046512479653511,0.5689593178614473,0.5694561888941031,0.14049572696000057,0.2356160850505825,0.47502496846435305
26,0.35636540888303736,0.7141029371485941,0.741077149944344,0.3614893734728988,0.35319259331419006,0.7752263556598755,0.7762293137522484,0.5518195003099072,0.17219121658801517,0.7446646464042348,0.374954278686554,0.39556018513027247,-0.30017885144390655,0.5128045187205958,0.5673035335961563,0.5676889343220297,0.1650680936415143,0.23222364864831266,0.47112890614135516
27,0.34817738683826954,0.7455216873407491,0.7514046680255948,0.48077439232847063,0.31849716756301766,0.7891055299698233,0.7894590252837661,0.5798303072231649,0.16672352265684406,0.7673136086552862,0.34530088091531813,0.3482307127903314,-0.21911448598984973,0.4965609240115786,0.5644127970076809,0.5684689207309431,0.16244505371870055,0.23258814198685215,0.45485683896149953
28,0.34377847780664283,0.7170418127593924,0.7490245950342029,0.33846262842201036,0.3595048175315881,0.7425314494028263,0.7626849564836317,0.4536155347196008,0.19012257502789745,0.7297866310811094,0.3579608557507682,0.381326885055444,-0.41716246153884273,0.5353774990919364,0.5059438791686318,0.5197456285157165,-0.022077522229466906,0.2569347430737324,0.4319523674597
29,0.3340621373021459,0.7680694601085469,0.7728183834721435,0.4790608396262578,0.31902228817892264,0.7938249117903673,0.795907610793216,0.5617315024251475,0.1702764721540873,0.7809471859494571,0.36193964399516154,0.3624890244085158,-0.3062337741128063,0.5139971950644084,0.5773923639142052,0.5775523073351414,0.13518255888721709,0.23634321300054198,0.4696660039546834
