epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,0.9620973576719944,0.6897097108305573,0.5624785515257305,0.6897097108305573,0.5856302817942847,"[[48142    30   745    11]
 [ 6763    11   389     4]
 [ 9381    19  1124     4]
 [ 4534     0   289     0]]",0.6975225657768389,0.6352456294123343,0.6975225657768389,0.5978988398377103,"[[3501    0   34    0]
 [ 460    2    5    0]
 [ 721    0  129    0]
 [ 310    1   44    0]]"
2,0.860354908861411,0.6980096856367046,0.6011942191357187,0.6980096856367046,0.6082623225144601,"[[47620    34  1269     5]
 [ 6524    23   619     1]
 [ 8282    18  2225     3]
 [ 4119     0   702     2]]",0.7173036297292107,0.6537717515528811,0.7173036297292107,0.6335784165659322,"[[3480    0   55    0]
 [ 453    2   12    0]
 [ 597    0  253    0]
 [ 267    1   87    0]]"
3,0.8311690657566755,0.7033003947036923,0.6012819423531252,0.7033003947036923,0.6196657173371273,"[[47349    31  1546     2]
 [ 6382    25   759     1]
 [ 7637    14  2874     3]
 [ 3827     1   995     0]]",0.7211446130209334,0.6546981134141037,0.7211446130209334,0.6416254764146938,"[[3462    0   73    0]
 [ 444    2   21    0]
 [ 559    0  291    0]
 [ 242    1  112    0]]"
4,0.808632640247671,0.7072054418721831,0.6217869868900691,0.7072054418721831,0.6263950205684317,"[[47244    24  1658     2]
 [ 6303    25   838     1]
 [ 7257    12  3257     2]
 [ 3671     3  1148     1]]",0.7246014979834837,0.6585421865652348,0.7246014979834837,0.646758787573379,"[[3458    0   77    0]
 [ 442    2   23    0]
 [ 537    0  313    0]
 [ 238    1  116    0]]"
5,0.7935707955660983,0.7097248271421773,0.6565241122322917,0.7097248271421773,0.6305941368718926,"[[47227    44  1655     2]
 [ 6276    51   839     1]
 [ 7082    23  3421     2]
 [ 3608     9  1198     8]]",0.7255617438064145,0.7042192640507816,0.7255617438064145,0.64828780140834,"[[3460    2   73    0]
 [ 443    2   22    0]
 [ 536    0  314    0]
 [ 237    1  115    2]]"
6,0.7869976060226177,0.712972034823503,0.670787161733577,0.712972034823503,0.6409721187234224,"[[46624    39  2262     3]
 [ 5946    59  1161     1]
 [ 6266    27  4223    12]
 [ 3231    12  1547    33]]",0.7288265796043787,0.6775761424773695,0.7288265796043787,0.6574029194600539,"[[3424    2  109    0]
 [ 424    2   41    0]
 [ 482    2  365    1]
 [ 204    3  144    4]]"
7,0.766647962296111,0.7162612322593287,0.6762936043044039,0.7162612322593287,0.6452093944206756,"[[46664    44  2215     5]
 [ 5916    70  1178     3]
 [ 6091    26  4395    16]
 [ 3167    11  1600    45]]",0.7299788745918955,0.6741380466244499,0.7299788745918955,0.6591361250254036,"[[3424    3  108    0]
 [ 417    2   48    0]
 [ 473    5  371    1]
 [ 205    2  144    4]]"
8,0.7570171754839073,0.71855667217199,0.6790071531146089,0.71855667217199,0.6426364981531844,"[[47346    39  1538     5]
 [ 6213    77   877     0]
 [ 6616    28  3859    25]
 [ 3428     9  1330    56]]",0.729210677933551,0.6719720557723077,0.729210677933551,0.6526667125018182,"[[3475    3   57    0]
 [ 439    1   27    0]
 [ 529    5  315    1]
 [ 233    1  115    6]]"
9,0.7486927989137988,0.7219018559471488,0.6846579928739841,0.7219018559471488,0.648439471364006,"[[47283    28  1603    14]
 [ 6121    73   970     3]
 [ 6333    27  4109    59]
 [ 3320     3  1388   112]]",0.7299788745918955,0.6775987335594823,0.7299788745918955,0.6554102604689386,"[[3461    1   73    0]
 [ 433    1   33    0]
 [ 514    4  331    1]
 [ 228    1  118    8]]"
10,0.7293840045921314,0.7244772275564763,0.6930150372386444,0.7244772275564763,0.654092764064287,"[[47024    33  1857    14]
 [ 5976    86  1103     2]
 [ 5918    30  4529    51]
 [ 3168     3  1530   122]]",0.7338198578836183,0.6866681388042007,0.7338198578836183,0.6627925343602961,"[[3441    2   92    0]
 [ 420    2   45    0]
 [ 474    5  370    1]
 [ 216    1  130    8]]"
11,0.7233079864810674,0.7273885172018028,0.6976870596440484,0.7273885172018028,0.6588401182551118,"[[47016    52  1844    16]
 [ 5933   141  1091     2]
 [ 5756    42  4677    53]
 [ 3127    11  1550   135]]",0.7359323986940657,0.6814909380035586,0.7359323986940657,0.6660216190599871,"[[3442    5   88    0]
 [ 418    3   46    0]
 [ 462    7  379    2]
 [ 211    2  134    8]]"
