epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.1273732690984368,0.6922591290623431,0.5654722456474551,0.6922591290623431,0.5858481300169271,"[[47455    79   570    21]
 [ 6603    36   343    10]
 [ 9392    51   754    14]
 [ 4095    12   258     2]]",0.6804842259721203,0.525574743097207,0.6804842259721203,0.5772278761163835,"[[3656   19   87    3]
 [ 529    5   29    1]
 [ 493    7   49    2]
 [ 537    0   35    0]]"
2,0.8280365120969776,0.7058756008321975,0.6018115713467507,0.7058756008321975,0.616905032753682,"[[47055    39  1026     5]
 [ 6292    22   671     7]
 [ 8061    25  2115    10]
 [ 3674     6   683     4]]",0.6801173881144534,0.5352833124164473,0.6801173881144534,0.5912423304109556,"[[3581   13  170    1]
 [ 503    2   58    1]
 [ 421    4  125    1]
 [ 482    0   90    0]]"
3,0.7942126724455092,0.7160771934859028,0.6242619928333176,0.7160771934859028,0.6411123855037469,"[[46270    41  1807     7]
 [ 5816    21  1149     6]
 [ 6572    24  3610     5]
 [ 3018     3  1340     6]]",0.673514306676449,0.5565374800847053,0.673514306676449,0.6008291615014787,"[[3441    9  315    0]
 [ 456    2  106    0]
 [ 318    3  229    1]
 [ 417    0  155    0]]"
4,0.7763208808361465,0.7206255828969079,0.6416928531845667,0.7206255828969079,0.6448923635377736,"[[46581    59  1474    11]
 [ 5893    42  1051     6]
 [ 6576    38  3582    15]
 [ 3071     4  1273    19]]",0.6760821716801174,0.5722626637238842,0.6760821716801174,0.6020792166073893,"[[3458   15  290    2]
 [ 464    2   98    0]
 [ 321    3  225    2]
 [ 427    1  143    1]]"
5,0.7556386107308233,0.7256905086448096,0.6597542635435388,0.7256905086448096,0.6522388357674951,"[[46542    57  1520     6]
 [ 5791    52  1144     5]
 [ 6202    33  3961    15]
 [ 2908     3  1434    22]]",0.6753484959647835,0.5766108238104111,0.6753484959647835,0.6038865320128631,"[[3429   11  322    3]
 [ 452    2  110    0]
 [ 297    2  250    2]
 [ 420    0  151    1]]"
6,0.7385802475783305,0.7295214864767917,0.6862578927812137,0.7295214864767917,0.6574577337068217,"[[46650    63  1408     4]
 [ 5771   100  1116     5]
 [ 6102    47  4045    17]
 [ 2873     5  1440    49]]",0.6801173881144534,0.602770442571541,0.6801173881144534,0.6090558911397798,"[[3438   14  310    3]
 [ 452    3  109    0]
 [ 281    4  264    2]
 [ 419    1  149    3]]"
7,0.7248145394409314,0.7350886003300093,0.7071332011847111,0.7350886003300093,0.6693666532962954,"[[46318    72  1724    11]
 [ 5463   160  1365     4]
 [ 5492    52  4638    29]
 [ 2572     8  1671   116]]",0.6762655906089509,0.5872045839994792,0.6762655906089509,0.610924493318552,"[[3376   17  360   12]
 [ 439    3  122    0]
 [ 235    6  304    6]
 [ 399    0  169    4]]"
8,0.7085332055854746,0.7388478370040893,0.7168839539909138,0.7388478370040893,0.6727447907577291,"[[46540    66  1514     5]
 [ 5532   184  1272     4]
 [ 5490    50  4639    32]
 [ 2617     8  1611   131]]",0.6797505502567865,0.5937068675255921,0.6797505502567865,0.613195378430168,"[[3394   17  345    9]
 [ 441    3  119    1]
 [ 235    6  304    6]
 [ 405    0  162    5]]"
9,0.6977691526373482,0.7433388334887725,0.7231233522865474,0.7433388334887725,0.682875769496199,"[[46266    77  1750    32]
 [ 5290   253  1441     8]
 [ 5029    59  5062    61]
 [ 2398     8  1735   226]]",0.6768158473954512,0.605666203883971,0.6768158473954512,0.6161342975219304,"[[3342   19  387   17]
 [ 427    4  132    1]
 [ 202    6  334    9]
 [ 380    0  182   10]]"
10,0.6836997708066915,0.7465671855943755,0.7259505919668304,0.7465671855943755,0.6842922551695615,"[[46764    75  1258    28]
 [ 5545   277  1163     7]
 [ 5376    71  4691    73]
 [ 2588    11  1468   300]]",0.6825018341892883,0.6038356625011108,0.6825018341892883,0.6174258705274566,"[[3405   16  327   17]
 [ 437    4  122    1]
 [ 232    6  299   14]
 [ 416    0  143   13]]"
11,0.6681505660884656,0.7506420833632255,0.7342426040604462,0.7506420833632255,0.6919799433795529,"[[46651    93  1356    25]
 [ 5372   388  1227     5]
 [ 5090    93  4957    71]
 [ 2484    14  1549   320]]",0.681951577402788,0.608854669900261,0.681951577402788,0.6196117482131436,"[[3381   21  349   14]
 [ 429    4  130    1]
 [ 211    7  318   15]
 [ 402    2  153   15]]"
12,0.660470110276698,0.7568979123323051,0.7380221254884971,0.7568979123323051,0.7045003322087813,"[[46714   123  1228    60]
 [ 5295   551  1134    12]
 [ 5029   130  4891   161]
 [ 2374    21  1376   596]]",0.6773661041819515,0.6061947408463396,0.6773661041819515,0.6216039765077618,"[[3363   33  343   26]
 [ 425    7  131    1]
 [ 206   12  293   40]
 [ 403    5  134   30]]"
13,0.6434621668826693,0.7627232943539709,0.7502700026752871,0.7627232943539709,0.71660210509598,"[[46157   153  1746    69]
 [ 4787   662  1528    15]
 [ 4192   153  5758   108]
 [ 2047    18  1721   581]]",0.6641599413059428,0.6087851919380294,0.6641599413059428,0.6165393456078693,"[[3259   40  436   30]
 [ 399    9  155    1]
 [ 175   15  330   31]
 [ 354    9  186   23]]"
14,0.6373481958722457,0.7619628380802066,0.7483948269418305,0.7619628380802066,0.7078025246452868,"[[47034    94   956    41]
 [ 5392   544  1052     4]
 [ 5000   123  4971   117]
 [ 2428    19  1364   556]]",0.6801173881144534,0.5993326596206416,0.6801173881144534,0.6210337293455985,"[[3388   26  326   25]
 [ 431    3  129    1]
 [ 214   12  289   36]
 [ 410    6  128   28]]"
15,0.6237770480653032,0.7695387043546883,0.7603783315062421,0.7695387043546883,0.7238486819692903,"[[46445   134  1488    58]
 [ 4822   705  1452    13]
 [ 4133   153  5831    94]
 [ 2025    17  1673   652]]",0.6678283198826119,0.608335868034131,0.6678283198826119,0.6176590922936209,"[[3285   29  425   26]
 [ 400    6  157    1]
 [ 177   15  324   35]
 [ 374    5  167   26]]"
16,0.6186321430688357,0.7769423918502044,0.7612621572791418,0.7769423918502044,0.7362108681619237,"[[46804   193  1035    93]
 [ 4875  1011  1083    23]
 [ 4388   236  5389   198]
 [ 2093    33  1296   945]]",0.6672780630961115,0.6016847770229999,0.6672780630961115,0.6201713742248954,"[[3320   46  358   41]
 [ 413   11  139    1]
 [ 196   25  265   65]
 [ 392   21  117   42]]"
17,0.6105605837705935,0.778118946839802,0.7648326250461741,0.778118946839802,0.7362741561020592,"[[46937   175   949    64]
 [ 4913  1027  1039    13]
 [ 4413   230  5394   174]
 [ 2191    32  1271   873]]",0.6676449009537784,0.603662207310118,0.6676449009537784,0.6202160176490967,"[[3320   41  367   37]
 [ 408   12  143    1]
 [ 195   26  267   63]
 [ 400   19  112   41]]"
18,0.601377724439033,0.7879044407776742,0.7775050874914672,0.7879044407776742,0.7539894396392677,"[[46500   235  1295    95]
 [ 4376  1300  1291    25]
 [ 3670   274  6120   147]
 [ 1800    34  1540   993]]",0.661041819515774,0.610985052488352,0.661041819515774,0.6206561385548868,"[[3248   59  413   45]
 [ 387   18  158    1]
 [ 167   29  300   55]
 [ 368   22  144   38]]"
19,0.5873502578315699,0.7895401391778464,0.7787791901067188,0.7895401391778464,0.7536962592481984,"[[46813   183  1037    92]
 [ 4629  1197  1141    25]
 [ 3863   236  5920   192]
 [ 1890    31  1349  1097]]",0.6641599413059428,0.6052971819228554,0.6641599413059428,0.6199244157207804,"[[3286   43  393   43]
 [ 407   12  143    2]
 [ 180   28  279   64]
 [ 386   18  124   44]]"
20,0.5844361752940294,0.796269459789081,0.7907574950342878,0.796269459789081,0.7650057069157681,"[[46436   185  1396   108]
 [ 4203  1320  1435    34]
 [ 3245   214  6582   170]
 [ 1639    26  1544  1158]]",0.6588407923697726,0.6123329404606919,0.6588407923697726,0.6199198162048619,"[[3235   44  437   49]
 [ 381   15  167    1]
 [ 163   29  299   60]
 [ 362   18  149   43]]"
21,0.5730820460579334,0.7983499533682473,0.7887866586094155,0.7983499533682473,0.7669153921542895,"[[46842   194   979   110]
 [ 4388  1430  1139    35]
 [ 3648   267  6093   203]
 [ 1742    32  1317  1276]]",0.6628760088041086,0.6069176153758733,0.6628760088041086,0.6212409025358905,"[[3278   51  384   52]
 [ 402   16  144    2]
 [ 179   30  272   70]
 [ 382   21  121   48]]"
22,0.5606129960133097,0.801190903221178,0.7923895810595458,0.801190903221178,0.7703736645335021,"[[46947   216   876    86]
 [ 4350  1565  1050    27]
 [ 3650   291  6101   169]
 [ 1791    39  1311  1226]]",0.6658107116654439,0.608044429237366,0.6658107116654439,0.6227857915820911,"[[3294   54  372   45]
 [ 403   16  143    2]
 [ 180   32  274   65]
 [ 385   23  118   46]]"
23,0.5488642163288134,0.8077336968218667,0.8008726328906779,0.8077336968218667,0.7820026883538386,"[[46577   263  1188    97]
 [ 3909  1810  1244    29]
 [ 3102   326  6622   161]
 [ 1572    43  1466  1286]]",0.6581071166544388,0.6145246246891084,0.6581071166544388,0.6219420833325308,"[[3223   68  425   49]
 [ 379   20  163    2]
 [ 155   40  301   55]
 [ 357   28  143   44]]"
24,0.5437635115753764,0.8126694884855442,0.806653380471051,0.8126694884855442,0.789730464105446,"[[46421   258  1318   128]
 [ 3743  1853  1346    50]
 [ 2839   305  6865   202]
 [ 1413    40  1414  1500]]",0.6533382245047689,0.613725105936774,0.6533382245047689,0.6201736650295457,"[[3194   66  445   60]
 [ 373   20  169    2]
 [ 148   40  300   63]
 [ 352   25  147   48]]"
25,0.5353923769126463,0.8154817418753139,0.8086575534991622,0.8154817418753139,0.791512492944575,"[[46759   247  1020    99]
 [ 3848  1927  1178    39]
 [ 3011   327  6689   184]
 [ 1531    44  1332  1460]]",0.6593910491562729,0.6119157240496621,0.6593910491562729,0.6222254435187333,"[[3242   66  408   49]
 [ 385   19  158    2]
 [ 159   40  288   64]
 [ 363   27  136   46]]"
26,0.5264038202297102,0.8199727383599972,0.8110047094844642,0.8199727383599972,0.798333749541873,"[[46774   263   939   149]
 [ 3785  2027  1120    60]
 [ 2981   355  6618   257]
 [ 1408    48  1182  1729]]",0.657006603081438,0.611236509989146,0.657006603081438,0.6226434776484722,"[[3233   72  393   67]
 [ 387   26  149    2]
 [ 160   40  272   79]
 [ 363   26  132   51]]"
27,0.5219851887235657,0.8207475428653418,0.8139596949037536,0.8207475428653418,0.7973053075702038,"[[46991   228   811    95]
 [ 3874  2001  1071    46]
 [ 3054   319  6637   201]
 [ 1537    43  1214  1573]]",0.6634262655906089,0.6144478319153613,0.6634262655906089,0.625218221609232,"[[3264   68  383   50]
 [ 390   24  148    2]
 [ 167   38  281   65]
 [ 371   25  128   48]]"
