epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.3138857886015651,0.42706498014568595,0.40957190960563367,0.42706498014568595,0.4143929843360699,"[[ 3780  5923  3986  4897]
 [ 1424 14308  1940  1950]
 [ 3102  1524  5426  7122]
 [ 4173  1474  6059  8966]]",0.3935111220351481,0.37697459974652986,0.3935111220351481,0.38154385312919653,"[[ 719 1553  812  981]
 [ 411 2734  541  504]
 [ 738  321 1110 1602]
 [ 825  242 1340 1841]]"
2,1.1810393478496966,0.4655902385147395,0.4421586518297089,0.4655902385147395,0.4358644785575226,"[[ 4433  5476  2124  6553]
 [ 1891 14583  1072  2076]
 [ 2511  1332  2766 10565]
 [ 3319  1221  2504 13628]]",0.42939658350743515,0.4018085651361806,0.42939658350743515,0.39806910577203247,"[[ 836 1511  448 1270]
 [ 514 2778  336  562]
 [ 613  274  541 2343]
 [ 615  199  601 2833]]"
3,1.1311626916908355,0.4851552844031872,0.4688698446961114,0.4851552844031872,0.4675930354783518,"[[ 5906  4839  2555  5286]
 [ 2563 14541  1053  1465]
 [ 2891  1123  3594  9566]
 [ 3769   948  3098 12857]]",0.44420548113555364,0.4250199708695175,0.44420548113555364,0.4252387637455975,"[[1122 1386  533 1024]
 [ 686 2750  339  415]
 [ 727  232  695 2117]
 [ 696  148  742 2662]]"
4,1.1014472698590843,0.4990270071265154,0.4840604233324961,0.4990270071265154,0.4790126470461644,"[[ 6287  4514  2296  5489]
 [ 2737 14680   833  1372]
 [ 2801  1013  3329 10031]
 [ 3517   817  2681 13657]]",0.459628855843677,0.44122157078061724,0.459628855843677,0.438174646845218,"[[1226 1314  477 1048]
 [ 717 2768  295  410]
 [ 698  201  647 2225]
 [ 627  127  655 2839]]"
5,1.0793793819036828,0.5090987982223157,0.497550880132304,0.5090987982223157,0.4925154148468383,"[[ 6760  4136  2459  5231]
 [ 2994 14650   738  1240]
 [ 2787   902  3658  9827]
 [ 3463   693  2865 13651]]",0.46773995329974194,0.45268588771925083,0.46773995329974194,0.44978422584936584,"[[1327 1243  521  974]
 [ 774 2751  286  379]
 [ 701  166  708 2196]
 [ 602  112  708 2826]]"
6,1.065367409981877,0.5185394588055855,0.5097048119420291,0.5185394588055855,0.5005493703137931,"[[ 7328  3861  2118  5279]
 [ 3223 14660   555  1184]
 [ 2888   827  3399 10060]
 [ 3533   616  2473 14050]]",0.47677276637581417,0.4622757056717216,0.47677276637581417,0.4570671713732274,"[[1456 1182  449  978]
 [ 828 2754  247  361]
 [ 729  149  646 2247]
 [ 609  110  626 2903]]"
7,1.0509337351982853,0.5283614274068426,0.5205588408253548,0.5283614274068426,0.5152799432671121,"[[ 7573  3854  2402  4757]
 [ 3248 14874   488  1012]
 [ 2851   818  4202  9303]
 [ 3508   617  3012 13535]]",0.4804596288558437,0.467671024633438,0.4804596288558437,0.4655503413800122,"[[1491 1180  524  870]
 [ 820 2800  252  318]
 [ 724  140  758 2149]
 [ 605  101  772 2770]]"
8,1.0367732870291515,0.5342651274094722,0.5271455627835478,0.5342651274094722,0.5135433401078289,"[[ 7606  3863  1863  5254]
 [ 3136 15075   348  1063]
 [ 2741   817  3361 10255]
 [ 3315   621  2145 14591]]",0.48562123632788495,0.46921990096015603,0.48562123632788495,0.4629161478073668,"[[1492 1176  432  965]
 [ 796 2838  198  358]
 [ 699  140  594 2338]
 [ 576   97  596 2979]]"
9,1.0253347046404,0.5416151681699845,0.5356999288667202,0.5416151681699845,0.5282617564136899,"[[ 7954  3658  2258  4716]
 [ 3321 15009   385   907]
 [ 2729   774  4292  9379]
 [ 3314   587  2834 13937]]",0.4896153373479169,0.47787217637617674,0.4896153373479169,0.474516954266279,"[[1577 1110  524  854]
 [ 837 2821  221  311]
 [ 693  130  746 2202]
 [ 576   88  760 2824]]"
10,1.0164184692394302,0.5465458752991296,0.5410438218181981,0.5465458752991296,0.5298168542525067,"[[ 8139  3689  1957  4801]
 [ 3216 15191   306   909]
 [ 2761   780  3894  9739]
 [ 3324   595  2410 14343]]",0.4947769448199582,0.48054850909558805,0.4947769448199582,0.47567199838211954,"[[1615 1117  470  863]
 [ 822 2858  184  326]
 [ 706  131  659 2275]
 [ 576   90  662 2920]]"
