epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,val_Valence_CCC,val_Valence_Pearson,val_Valence_R2,val_Valence_RMSE,val_Arousal_CCC,val_Arousal_Pearson,val_Arousal_R2,val_Arousal_RMSE,val_CCC_mean
1,0.09211369030486603,0.44041135619671445,0.5358064097359273,0.15519598393324818,0.2201198808355595,0.7202917893261418,0.7383928698197424,0.5304446948415422,0.18593995227290264,0.5803515727614281,0.23798947962784373,0.33248492860332274,-0.22864522000661047,0.2518417469767505,0.6883898995054482,0.7157657598561321,0.5084170313686398,0.2058487061959,0.46318968956664597
2,0.051651053576974824,0.5075342803484492,0.5885161770153993,0.323250649670926,0.1970131468282416,0.7276345321436445,0.7741813875057767,0.5870676557672079,0.1743688045744352,0.6175844062460468,0.3737505689469893,0.4362336139169525,0.17365012489965626,0.2065363313543644,0.6417544744092423,0.7116577259832793,0.4798791784061389,0.21173948268667844,0.5077525216781158
3,0.04246384712700058,0.544915609573316,0.6249424378210884,0.3884395215283625,0.18728413524034246,0.6046079002539906,0.7254171481186519,0.3669056311257458,0.21590542985185598,0.5747617549136532,0.3268958424057656,0.41062128199473125,0.1292042650167553,0.2120179457247395,0.5414907155518994,0.6907295188154188,0.2825419475838168,0.24868408053692773,0.43419327897883253
4,0.03974530718842959,0.5674228163261804,0.6832221160825943,0.41169347998726435,0.18368898522101917,0.7644350120377302,0.8135698690844643,0.6386719429281105,0.1631098476955374,0.6659289141819553,0.29035152485905313,0.41470692783900587,0.0332396071145179,0.22339523240761996,0.6829454718704048,0.751220145229275,0.5305686342043991,0.20115729173353222,0.48664849836472895
5,0.03622689415713609,0.5574908438599254,0.7122681520840388,0.3667162394120521,0.19058137672437184,0.7454267953899332,0.8213095109724109,0.5951521750711716,0.17265344345479589,0.6514588196249294,0.2894652379843364,0.4632069451452654,-0.03454225014470946,0.23109395829898488,0.6766697442918354,0.7470862681522844,0.5175494837645506,0.20392765041346284,0.4830674911380859
6,0.03394130223392067,0.6289950212858298,0.718453491208085,0.4169095425329429,0.1828728575489329,0.6845038561992802,0.8189054527876614,0.4620683834958019,0.199018236885554,0.656749438742555,0.3915180060158487,0.46401103596580884,0.17363177143055797,0.20653862495737793,0.5694961100642396,0.727233968484834,0.3007490889405655,0.2455083390687869,0.4805070580400441
7,0.033980564815142465,0.6937915381733649,0.7412430863822165,0.5463637366413021,0.16130029675070473,0.8090925902400186,0.8415905199898281,0.6875136004026394,0.15168579057393902,0.7514420642066917,0.3954999820936922,0.467195638187176,0.1704463164104535,0.20693632096314865,0.6957411097024806,0.7517628015818634,0.5296151966319381,0.2013614681568784,0.5456205458980864
8,0.03176887856135445,0.6821787369810663,0.7499366038238456,0.5256873255018102,0.16493531305761497,0.7721268552094095,0.8483634346511157,0.6345033749728024,0.16404803203526266,0.727152796095238,0.4030881486356021,0.47118398813198764,0.2115177618379126,0.20174855503877628,0.675868095254216,0.7494443260087515,0.5218886832799225,0.2030085080275491,0.5394781219449091
9,0.03155453485535449,0.7236546786433979,0.7467349827414121,0.556637079029543,0.15946338138960478,0.8279683846134804,0.8416561132981186,0.7083165585151707,0.14654979897044648,0.7758115316284392,0.41786551330441835,0.470902484984349,0.19157139962704595,0.20428445031548784,0.7254931124011829,0.7594559042780676,0.570418639488228,0.19242985043311125,0.5716793128528006
10,0.028341088195069593,0.6834951363411516,0.7804437168299755,0.49812112623963445,0.16966049959351936,0.828100193029835,0.8496894094743793,0.6722777745309905,0.15533963737089135,0.7557976646854933,0.3372681258791916,0.46234119537860113,0.010528608823008323,0.22600398482324854,0.7459012939160722,0.7616908032522354,0.559414852084845,0.1948788258220338,0.5415847098976319
11,0.027006302355071916,0.734044737340427,0.7776923328035055,0.5638353551250781,0.15816358988162957,0.8340251810579569,0.8571074519534628,0.7253602813118714,0.1422037378640802,0.784034959199192,0.46778806046335736,0.5051692621608399,0.220307605643129,0.2006208769837439,0.6948914130404229,0.7439963874909975,0.5294443344182924,0.20139803602875242,0.5813397367518901
12,0.027348204962222532,0.7394108568858728,0.7792250507863341,0.5940520677541238,0.15258661930858441,0.8437127467039034,0.8644736251302634,0.743321472415424,0.1374751204839815,0.7915618017948881,0.401104423772185,0.45445836699496495,0.18469128850870586,0.20515188746904675,0.718998791424807,0.7533469355785238,0.5630555839754876,0.19407197455757355,0.560051607598496
13,0.02570896411597866,0.782814716394892,0.8016566411388817,0.6417091942060915,0.14335046829217485,0.8522477512183925,0.8787148572878806,0.7622836497284946,0.13229970207411493,0.8175312338066423,0.44084124602461966,0.49321633185856123,0.2198450564660247,0.2006803768990003,0.7037696923664509,0.7533804675647244,0.5592900781597197,0.19490641875704212,0.5723054691955353
14,0.02532029028312402,0.7874525510211139,0.8219202615572815,0.668675943063453,0.13785031707853984,0.8542848072238507,0.8728959223425888,0.7582164949058218,0.13342667818935497,0.8208686791224823,0.4237358705222473,0.4834587832428295,0.21295587611898015,0.20156448627952023,0.7002131768467779,0.7398677047601738,0.5408456445981082,0.19894319202497532,0.5619745236845126
15,0.023700672600950514,0.7909833545760271,0.8185205940537263,0.6540553519675107,0.14085899719964587,0.8782881192809312,0.8844585478523119,0.782136564451464,0.12665475910743962,0.8346357369284791,0.431361507428251,0.4814140668448366,0.12258630011809635,0.2128220789102201,0.7391391975222099,0.7554025499550482,0.5636534263009323,0.19393916114853965,0.5852503524752305
16,0.023669043015087803,0.8047331403615074,0.8201535895087427,0.6552882278089054,0.1406077768734537,0.8777465892442916,0.884328940352151,0.7659764625396066,0.13126807278845226,0.8412398648028996,0.4299023558168466,0.4807136130271937,0.09591566145985486,0.21603242894294628,0.7261424609425098,0.7427463436778309,0.5120917765826682,0.20507786936107597,0.5780224083796782
17,0.02246653763491506,0.8070874458643058,0.8284520325324136,0.6822796556805393,0.1349906835300348,0.8761068233438991,0.8872854030300045,0.7723399855388198,0.1294710645323827,0.8415971346041025,0.4620564004196041,0.5009881631542966,0.18307157552153985,0.20535556633509125,0.7192193201304562,0.750246029236936,0.5197883263104959,0.20345393052569893,0.5906378602750302
