epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.1615907906444218,0.5057052297939778,0.49118095118897864,0.5057052297939778,0.49316156648855636,"[[20240 17465  9403 15502]
 [ 9183 52278  2300  3495]
 [ 8727  3908 17547 27997]
 [ 9793  3688 16418 40766]]",0.47548236450780385,0.4544551355411458,0.47548236450780385,0.45158921553376047,"[[1218 1532  387  928]
 [ 545 3129  139  377]
 [ 619  315  732 2105]
 [ 572  166  851 2659]]"
2,1.0461567201645914,0.5343821267055777,0.5296185627875348,0.5343821267055777,0.5117752037292059,"[[27909 13264  4104 17333]
 [12189 50882   795  3390]
 [10231  2783 10035 35130]
 [11489  2440  7312 49424]]",0.4992626275039941,0.47938590640000006,0.4992626275039941,0.4615819482496817,"[[1714 1207  175  969]
 [ 763 3004   54  369]
 [ 751  218  336 2466]
 [ 696  112  369 3071]]"
3,1.0074830194605258,0.5508754976614743,0.550581834544907,0.5508754976614743,0.5314275821508779,"[[30822 11662  4078 16048]
 [12517 51029   777  2933]
 [10060  2449 11169 34501]
 [11760  2026  7382 49497]]",0.510384662652083,0.4955682441710446,0.510384662652083,0.4751603565284254,"[[1908 1102  160  895]
 [ 835 2974   64  317]
 [ 802  185  364 2420]
 [ 729  101  358 3060]]"
4,0.9822066845156756,0.5646863283212864,0.5601089027039114,0.5646863283212864,0.550448658670139,"[[31359 12566  4950 13735]
 [10926 53043   891  2396]
 [ 9478  2804 14595 31302]
 [11732  2308  9532 47093]]",0.51751259678014,0.5037645674693009,0.51751259678014,0.49060598284899154,"[[1957 1103  220  785]
 [ 803 3042   89  256]
 [ 794  207  524 2246]
 [ 766  103  480 2899]]"
5,0.9612923988093167,0.5758648679989177,0.5762691922823703,0.5758648679989177,0.5571280863877874,"[[32134 11965  3713 14798]
 [10228 53776   709  2543]
 [ 8873  2724 12997 33585]
 [11150  2114  7326 50075]]",0.5238417107041907,0.5124168232661507,0.5238417107041907,0.48996180951854956,"[[2001 1042  157  865]
 [ 781 3064   72  273]
 [ 759  194  407 2411]
 [ 752   94  349 3053]]"
6,0.9426495281167339,0.589451509412083,0.5866996105719365,0.589451509412083,0.5868986195457181,"[[36338 11183  6575  8514]
 [10769 53872  1215  1400]
 [ 9997  2580 24557 21045]
 [13511  1919 17505 37730]]",0.5219368317561754,0.5148552358556033,0.5219368317561754,0.513210538675779,"[[2198 1011  355  501]
 [ 845 3032  147  166]
 [ 902  175  962 1732]
 [ 926   90  930 2302]]"
7,0.9252667821869852,0.5961192068339067,0.5957505966176406,0.5961192068339067,0.5829654064457115,"[[37790 11024  3613 10183]
 [10197 54715   672  1672]
 [10777  2670 15854 28878]
 [14119  1919  8764 45863]]",0.5277743640162222,0.5186721942029332,0.5277743640162222,0.502999977491378,"[[2286  989  182  608]
 [ 837 3060   76  217]
 [ 931  184  544 2112]
 [ 966  100  483 2699]]"
8,0.9104726070016411,0.607328669166248,0.6042968638041971,0.607328669166248,0.6029076914620165,"[[34576 10222  6455 11357]
 [ 8991 54895  1349  2021]
 [ 7372  2422 22893 25492]
 [10105  1688 14114 44758]]",0.5288804227602311,0.5185865867243066,0.5288804227602311,0.51575005247263,"[[2101  925  363  676]
 [ 758 3052  151  229]
 [ 699  174  812 2086]
 [ 683   96  827 2642]]"
9,0.8953851869943067,0.6153221754087589,0.6142602664859238,0.6153221754087589,0.6146762205654637,"[[36876  9446  7765  8523]
 [ 9265 54959  1640  1392]
 [ 7711  2295 28800 19373]
 [10862  1606 19642 38555]]",0.5306009585842448,0.5250601950868647,0.5306009585842448,0.5261871004012197,"[[2188  915  457  505]
 [ 786 3047  185  172]
 [ 731  174 1151 1715]
 [ 730   93 1176 2249]]"
10,0.8821117234577759,0.6260832592478064,0.6241719553115135,0.6260832592478064,0.6231861704120164,"[[39330  8815  5681  8784]
 [ 9394 55086  1250  1526]
 [ 8385  2189 24645 22960]
 [11605  1464 14683 42913]]",0.5328130760722625,0.5245510301907199,0.5328130760722625,0.523228467112632,"[[2238  896  385  546]
 [ 807 3047  147  189]
 [ 765  167  924 1915]
 [ 779   89  918 2462]]"
11,0.8685837532791767,0.626253333848711,0.6375821942144383,0.626253333848711,0.6140820922252994,"[[39775  6626  3522 12687]
 [10501 53507   895  2353]
 [ 7817  1751 16224 32387]
 [10091   988  7074 52512]]",0.5389578468723116,0.5333481923804863,0.5389578468723116,0.5133975502663256,"[[2289  719  217  840]
 [ 871 2938  100  281]
 [ 729  108  497 2437]
 [ 671   65  465 3047]]"
12,0.854656956255802,0.6392215221676781,0.6408686139305337,0.6392215221676781,0.6348496503229009,"[[38845  7488  5478 10799]
 [ 8863 55071  1325  1997]
 [ 6585  1934 22770 26890]
 [ 9118  1147 11713 48687]]",0.5377903404203023,0.5308493319565124,0.5377903404203023,0.5246057351086554,"[[2182  785  379  719]
 [ 794 3002  150  244]
 [ 662  144  786 2179]
 [ 619   71  776 2782]]"
