epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,valid_Valence_CCC,valid_Valence_Pearson,valid_Valence_R2,valid_Valence_RMSE,valid_Arousal_CCC,valid_Arousal_Pearson,valid_Arousal_R2,valid_Arousal_RMSE,valid_CCC_mean
1,0.6355547938495875,0.3574039390631612,0.47390750348857713,-1.4235649053173844,0.3732848204629068,0.7461076939278797,0.7550694379747217,0.40595315275403376,0.21737411878471824,0.5517558164955204,0.35823913492778053,0.4401859421514097,-1.3013778326552918,0.366549364990237,0.731654043058558,0.7479314771116453,0.3581820856564607,0.23374605815653418,0.5449465889931693
2,0.4966397017240524,0.5060327981049513,0.5325915980173476,-0.18899104949138623,0.2614582168539545,0.7663307043363405,0.7750302033381558,0.46578853171811263,0.2061361166933878,0.6361817512206459,0.36051932112968327,0.3867936199280939,-0.5535348275375256,0.301161190742031,0.735520094855811,0.7547233152977467,0.3781303940314412,0.23008486084764032,0.5480197079927471
3,0.4540516677002112,0.49038223965351785,0.5959658796737262,-0.4928684646873065,0.2929704204594939,0.7717814686768739,0.7973392496434448,0.5255978838840145,0.1942543690878009,0.6310818541651959,0.42205756575206727,0.4940296787481814,-0.5914845007439526,0.30481737266123377,0.756260207059141,0.7641229335573541,0.5082068638114796,0.20461129773533726,0.5891588864056041
4,0.4054797684152921,0.6089043075949955,0.6222456095022426,0.06629174554293904,0.2316960347858912,0.8011954892550663,0.8164424714452488,0.6036126864165934,0.17756499765699188,0.7050498984250309,0.5037185505601997,0.5131334640999832,-0.17944975267896335,0.2624087004869867,0.7611443664663302,0.7917271434345358,0.5011997618328494,0.20606380002446925,0.6324314585132649
5,0.384699522703886,0.5849097343984135,0.6895655707675667,-0.04133602708396,0.24468562131514862,0.8353657484165642,0.838295101803367,0.6706861152331183,0.16184620030133454,0.7101377414074889,0.4240644531586238,0.4879830163763531,-0.3166229505081315,0.2772485090066419,0.7835246019941304,0.7947234984162781,0.562721115049138,0.19293793756271896,0.6037945275763771
6,0.3568986291686694,0.7111850601687479,0.7116993468942826,0.40962692668265077,0.18423675382131294,0.8383527019192711,0.8398965773879846,0.6806562617188392,0.15937738220899964,0.7747688810440095,0.5001511558520849,0.504028989517549,0.0992168755382381,0.2293235358547843,0.784368012265475,0.7929974400269669,0.5753591471579851,0.19012939445533908,0.6422595840587799
7,0.34510684696336585,0.702825003532451,0.7420809738526463,0.29648473953314614,0.20111745446507276,0.8328262568865802,0.838328177609303,0.6224712355580386,0.17328960434062704,0.7678256302095157,0.44711335893612864,0.4635296733782591,-0.17261940810769572,0.26164777603891176,0.7800060740446846,0.7882998682155565,0.4994524469081305,0.2064244088940074,0.6135597164904066
8,0.31775994735459484,0.7536650093432182,0.7609358088926501,0.4407740910043022,0.17931088099665246,0.8385210105072118,0.8635707780943598,0.6895624953504453,0.1571392147909188,0.796093009925215,0.5037583546611344,0.504718534798864,0.026582449299001443,0.23839003359543337,0.7954069717381557,0.8058866095618833,0.6182679079720124,0.1802676156627972,0.6495826631996451
9,0.30475383897622427,0.7706783116706146,0.7715786629984134,0.5285340473616642,0.1646410662092052,0.8610287695452258,0.8622308255939344,0.7292369129163943,0.1467547663400026,0.8158535406079201,0.5022635056166396,0.5076371033332844,0.11593063410954518,0.22718605993337013,0.7947829393666408,0.7956811934770854,0.6015327154034551,0.18417671112805975,0.6485232224916402
10,0.30745024271309374,0.7600797112558964,0.794787072555701,0.4557691037736121,0.17689053641030425,0.8399907447601381,0.850194404315891,0.6662002809641764,0.16294478672787857,0.8000352280080172,0.4689886250673922,0.4955906993874668,-0.0489751356741035,0.24746917227157694,0.8099907509340614,0.8112858352214467,0.6083597092002171,0.18259213237269928,0.6394896880007268
