epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,valid_Valence_CCC,valid_Valence_Pearson,valid_Valence_R2,valid_Valence_RMSE,valid_Arousal_CCC,valid_Arousal_Pearson,valid_Arousal_R2,valid_Arousal_RMSE,valid_CCC_mean
1,0.6530186180025339,0.3669286946407348,0.4412675284570663,-1.6035605533611612,0.3800174227603631,0.6581439364725261,0.7255675457994555,0.05943763771777422,0.2735904171820382,0.5125363155566305,0.3519283113542073,0.41285965684171216,-1.3435282581259442,0.39107237598324923,0.623456857913289,0.7022821874831262,-0.06591004433399239,0.29521652163865336,0.48769258463374815
2,0.5176740450163683,0.5267203041270071,0.5498433396689385,-0.2622474312640479,0.2646012640805835,0.6871985125553889,0.7551796480129602,0.2557684116142952,0.24336668888922247,0.606959408341198,0.433007552164129,0.44222209887218944,-0.3999838565582825,0.3022620034147267,0.6428097185970355,0.7185843078964912,0.12397241556339444,0.26763275966634364,0.5379086353805822
3,0.45282641767213744,0.5408304617080338,0.6013432799716175,-0.15600677162117638,0.25322107949624384,0.7355594415514612,0.7729891852256033,0.37150451262015005,0.2236444708328393,0.6381949516297476,0.42714768372067646,0.4570362576790317,-0.2908943414062235,0.2902467671940516,0.7153456262733422,0.7402712249500801,0.32835057996190364,0.23434284796247137,0.5712466549970093
4,0.4147739235001306,0.6607115018434335,0.6707623131398459,0.22331115170229876,0.20755977996834213,0.7972650535566878,0.8074150500578012,0.5649642859477104,0.18606707884431103,0.7289882777000607,0.47889986087666914,0.48999227553627916,-0.10273060265824441,0.26826051638461007,0.7677575283962819,0.7722606036319505,0.5061056542027185,0.20095434862248346,0.6233286946364756
5,0.3788820947520435,0.6936425193052567,0.6984685788133621,0.32238135760351294,0.19387077198691888,0.8007139115913792,0.8190506926215765,0.5684515855495197,0.18531981002728454,0.747178215448318,0.49832195405315266,0.4988170772866825,0.03139837575128945,0.2514169995546939,0.7550116186143541,0.7624329380854653,0.48288508980886957,0.20562405132584177,0.6266667863337534
6,0.35278086829930544,0.6748207599535307,0.6874650092596727,0.21057751427122218,0.20925431059081717,0.8169269415358021,0.8254613271583228,0.586558130200958,0.18139040552040783,0.7458738507446665,0.4763997346492476,0.477988432447452,-0.13839935481726373,0.27256454542458286,0.7658987473350939,0.771121217317697,0.47597927586099587,0.2069925015035413,0.6211492409921707
7,0.3423590534366667,0.746973427772917,0.7542202955669383,0.459232397265102,0.17319087223614624,0.8504932543400354,0.8512622604017078,0.6984382853319717,0.15491561151411545,0.7987333410564762,0.49162983598074317,0.49304711145245245,0.04430014617766831,0.24973694943355643,0.7723396868009275,0.7762131160339941,0.5314435668216327,0.19573177478722395,0.6319847613908354
8,0.32697882906844217,0.735375649225199,0.762043246193949,0.3396554928227651,0.1913837022824387,0.828254367099439,0.8434907128464868,0.6223031699622317,0.17337191793253154,0.781815008162319,0.5334114221325155,0.5376860933202929,0.033948181027805835,0.2510858588533111,0.7639733126515198,0.7710808455284737,0.48311871515466687,0.20557759703085646,0.6486923673920176
9,0.29719100597624976,0.7861180400043483,0.7862921915686858,0.5668020846858222,0.15501111702057008,0.8390543910515436,0.8611954033655612,0.6761806138020963,0.16053085038384385,0.812586215527946,0.5088411239766301,0.5150045011624993,0.13276362520740914,0.23789799692106686,0.7483946769037625,0.7755741513023028,0.48233837144771885,0.20573272035115006,0.6286179004401963
10,0.2920954415264229,0.7957819837084631,0.8046907551949681,0.5410503090296256,0.1595519835519741,0.850971186590518,0.8743729950907831,0.6929361495139156,0.15632247751320832,0.8233765851494905,0.5295907992923257,0.5311281707307389,0.09237843642861254,0.24337414868782553,0.7737812622262397,0.7904823809899602,0.536059769366738,0.19476521677143718,0.6516860307592827
