epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.0725604998386973,0.6544903493380124,0.6013632264633243,0.6544903493380124,0.5181439440775217,"[[12303     0     0     0]
 [ 1787     0     0     0]
 [ 3253     0     6     0]
 [ 1458     0     0     0]]",0.7453388901074797,0.5555300611066497,0.7453388901074797,0.6365870424997401,"[[3398    0    0    0]
 [ 548    0    0    0]
 [ 243    0    0    0]
 [ 370    0    0    0]]"
2,0.8504366473696097,0.7072366671983836,0.6195665655647048,0.7072366671983836,0.6543889264083821,"[[10757     0  1546     0]
 [ 1090     0   697     0]
 [  715     0  2544     0]
 [  357     0  1101     0]]",0.7025663522702347,0.6327810515920417,0.7025663522702347,0.6591060571873539,"[[3037    0  361    0]
 [ 394    0  154    0]
 [  77    0  166    0]
 [ 124    0  246    0]]"
3,0.8066280438163416,0.7112777157441378,0.6207114936517416,0.7112777157441378,0.6572898254721574,"[[10838     0  1465     0]
 [ 1102     0   685     0]
 [  720     0  2539     0]
 [  355     0  1103     0]]",0.7089273963588506,0.6316613728079218,0.7089273963588506,0.6618411916939816,"[[3067    0  331    0]
 [ 390    0  158    0]
 [  78    0  165    0]
 [ 142    0  228    0]]"
4,0.7892170831318793,0.7127133514117084,0.6170327410068065,0.7127133514117084,0.6570660551437983,"[[10947     0  1356     0]
 [ 1167     0   620     0]
 [  802     0  2457     0]
 [  336     0  1122     0]]",0.7122175915771003,0.6243703569904742,0.7122175915771003,0.660205308015469,"[[3089    0  309    0]
 [ 433    0  115    0]
 [  85    0  158    0]
 [ 143    0  227    0]]"
5,0.7721656209569636,0.7156909661296326,0.6222828903422418,0.7156909661296326,0.6605947493429355,"[[10931     0  1372     0]
 [ 1140     0   647     0]
 [  730     0  2529     0]
 [  312     0  1146     0]]",0.7049791620969511,0.6262358374333546,0.7049791620969511,0.657357662736691,"[[3053    0  345    0]
 [ 415    0  133    0]
 [  82    0  161    0]
 [ 142    0  228    0]]"
6,0.7602862492203712,0.7176583187111182,0.6270539565531916,0.7176583187111182,0.6634044205078933,"[[10919     0  1384     0]
 [ 1103     0   684     0]
 [  681     0  2578     0]
 [  274     0  1184     0]]",0.6951085764422023,0.6298008999172462,0.6951085764422023,0.6539418570890662,"[[3005    0  393    0]
 [ 397    0  151    0]
 [  79    0  164    0]
 [ 128    0  242    0]]"
7,0.7555502820608577,0.7167543999574626,0.6002145586154828,0.7167543999574626,0.6528445165262097,"[[11383     0   920     0]
 [ 1389     0   398     0]
 [ 1162     0  2097     0]
 [  429     0  1029     0]]",0.7214301381881991,0.6138684616091787,0.7214301381881991,0.6599124653850718,"[[3142    0  256    0]
 [ 475    0   73    0]
 [  96    0  147    0]
 [ 176    0  194    0]]"
8,0.7620577604426602,0.7202105598979104,0.6002290472843967,0.7202105598979104,0.6545668558280608,"[[11479     0   824     0]
 [ 1465     0   322     0]
 [ 1193     0  2066     0]
 [  411     0  1047     0]]",0.7185786356657161,0.6100657402162172,0.7185786356657161,0.6565297739237853,"[[3127    0  271    0]
 [ 487    0   61    0]
 [  94    0  149    0]
 [ 189    0  181    0]]"
9,0.7569061165175787,0.7270165363960227,0.6358075821087732,0.7270165363960227,0.6718199978136903,"[[10980     0  1323     0]
 [ 1105     0   682     0]
 [  566     0  2693     0]
 [  249     0  1209     0]]",0.6951085764422023,0.6248139722585289,0.6951085764422023,0.651559460193723,"[[3006    0  392    0]
 [ 421    0  127    0]
 [  80    0  163    0]
 [ 134    0  236    0]]"
10,0.7416837771491307,0.7256340724198437,0.6374351988362352,0.7256340724198437,0.6712504198305485,"[[10897     0  1406     0]
 [ 1124     0   663     0]
 [  509     0  2750     0]
 [  231     0  1227     0]]",0.6894055713972362,0.6269257548385377,0.6894055713972362,0.6492616098514615,"[[2972    0  426    0]
 [ 414    0  134    0]
 [  72    0  171    0]
 [ 129    0  241    0]]"
11,0.727534339377066,0.7246769819747966,0.616217767155105,0.7246769819747966,0.6640050882529257,"[[11298     0  1005     0]
 [ 1352     0   435     0]
 [  928     0  2331     0]
 [  223     0  1235     0]]",0.6979600789646853,0.6227314051050619,0.6979600789646853,0.6520362618766468,"[[3020    0  378    0]
 [ 449    0   99    0]
 [  81    0  162    0]
 [ 122    0  248    0]]"
12,0.7198361022685601,0.730844898176211,0.624270553878647,0.730844898176211,0.6704346806477259,"[[11257     0  1046     0]
 [ 1288     0   499     0]
 [  771     0  2488     0]
 [  284     0  1174     0]]",0.7049791620969511,0.6200622892041213,0.7049791620969511,0.6548150039744157,"[[3065    0  333    0]
 [ 435    0  113    0]
 [  94    0  149    0]
 [ 149    0  221    0]]"
13,0.7004830390820659,0.7085127877917796,0.5753519404025673,0.7085127877917796,0.6288401479086483,"[[11953     0   350     0]
 [ 1765     0    22     0]
 [ 1887     0  1372     0]
 [  777     0   681     0]]",0.7538933976749287,0.6085444604433581,0.7538933976749287,0.6731875302447649,"[[3320    0   78    0]
 [ 491    0   57    0]
 [ 126    0  117    0]
 [ 242    0  128    0]]"
14,0.6884075294180614,0.7428085287392991,0.6430803299280532,0.7428085287392991,0.6834639877113328,"[[11140     0  1163     0]
 [ 1270     0   517     0]
 [  429     0  2830     0]
 [  230     0  1228     0]]",0.6841412590480368,0.6227035822432313,0.6841412590480368,0.6447681028644875,"[[2953    0  445    0]
 [ 421    0  127    0]
 [  77    0  166    0]
 [ 136    0  234    0]]"
15,0.6670935623711203,0.7463710320625299,0.6987757997686999,0.7463710320625299,0.6877673056739783,"[[11239     0  1063     1]
 [ 1276     0   504     7]
 [  483     0  2775     1]
 [  209     0  1226    23]]",0.682167141917087,0.6310381025600544,0.682167141917087,0.6458176278134197,"[[2945    0  440   13]
 [ 417    0  131    0]
 [  68    0  163   12]
 [ 133    0  235    2]]"
16,0.6750005759541097,0.7495081618546285,0.7258615843583999,0.7495081618546285,0.6890938020000901,"[[11665    41   587    10]
 [ 1478    55   254     0]
 [  898    11  2342     8]
 [  300     0  1124    34]]",0.7124369379249835,0.6179681962613569,0.7124369379249835,0.6579852121833568,"[[3108    0  283    7]
 [ 457    0   77   14]
 [ 103    0  140    0]
 [ 144    0  226    0]]"
17,0.6481300271986946,0.7558355931302174,0.7727421026951687,0.7558355931302174,0.7061569546402264,"[[11258     2   990    53]
 [ 1141    19   623     4]
 [  411     4  2817    27]
 [  164     0  1173   121]]",0.6786576003509541,0.6282872755231391,0.6786576003509541,0.6454089707005428,"[[2940    0  408   50]
 [ 421    0   94   33]
 [  77    0  145   21]
 [ 137    0  224    9]]"
18,0.6310826820450101,0.7524326048811613,0.7580195294597698,0.7524326048811613,0.7013156239926636,"[[11632     0   558   113]
 [ 1508    28   241    10]
 [  902     2  2260    95]
 [  250     0   977   231]]",0.7067339328800175,0.6378090259323232,0.7067339328800175,0.6675693294767618,"[[3059    1  238  100]
 [ 458    0   44   46]
 [  81    0  109   53]
 [ 138    0  178   54]]"
19,0.6284619668513779,0.772371989152975,0.7460919470315682,0.772371989152975,0.7447206885316258,"[[11503   120   446   234]
 [ 1244   233   294    16]
 [  581    94  2328   256]
 [  282     0   714   462]]",0.7236236016670322,0.7436476013455571,0.7236236016670322,0.6960019300146786,"[[3069   11  202  116]
 [ 386   44   68   50]
 [ 112    0   89   42]
 [ 163    1  109   97]]"
20,0.6033938191073939,0.7579624607858776,0.6727066869159728,0.7579624607858776,0.703212168947619,"[[11650     0   528   125]
 [ 1519     0   264     4]
 [  780     0  2393    86]
 [  381     0   865   212]]",0.7161658258389998,0.6324156070115118,0.7161658258389998,0.6665650570208173,"[[3132    0  228   38]
 [ 475    0   42   31]
 [ 120    0   85   38]
 [ 175    0  147   48]]"
21,0.5930153929242273,0.7758813207848142,0.7652229511631767,0.7758813207848142,0.7583122844092448,"[[11181   615   453    54]
 [  701   917   169     0]
 [  577   287  2317    78]
 [  470    39   772   177]]",0.7468743145426628,0.7250474719058666,0.7468743145426628,0.7264467296836458,"[[3084  103  175   36]
 [ 285  208   42   13]
 [ 102   16   90   35]
 [ 236    2  109   23]]"
22,0.569664656676776,0.7606742170468442,0.7378730936466287,0.7606742170468442,0.7201048412741748,"[[11848    23   327   105]
 [ 1473   224    87     3]
 [ 1140    99  1907   113]
 [  527     0   604   327]]",0.7337135336696644,0.6324856042680173,0.7337135336696644,0.6769354129995975,"[[3211   14  114   59]
 [ 461    0   40   47]
 [ 129    0   72   42]
 [ 210    0   98   62]]"
23,0.5802896401534477,0.7865156590631148,0.7643631730179724,0.7865156590631148,0.7544850021916641,"[[11717    46   414   126]
 [ 1299   311   169     8]
 [  548   138  2452   121]
 [  330     0   816   312]]",0.717043211230533,0.6620996740071571,0.717043211230533,0.6743149252017001,"[[3112   20  209   57]
 [ 453    5   42   48]
 [ 119    0   82   42]
 [ 159    1  140   70]]"
24,0.5251240270530305,0.789493273781039,0.8110862642938004,0.789493273781039,0.7939145159278445,"[[10644   457   907   295]
 [  406   811   504    66]
 [   94   149  2712   304]
 [   89     4   684   681]]",0.7080500109673173,0.7822534506388623,0.7080500109673173,0.7331323121584602,"[[2795   57  356  190]
 [ 201  186  111   50]
 [  48   22   97   76]
 [  86    4  130  150]]"
25,0.5288922855766808,0.8212899452331579,0.8244208810264769,0.8212899452331579,0.8164300669330607,"[[11573   104   235   391]
 [  830   677   223    57]
 [  202   182  2221   654]
 [  177     0   306   975]]",0.7218688308839658,0.7361648386487285,0.7218688308839658,0.7087009114730373,"[[2935   43  129  291]
 [ 357   94   40   57]
 [  91    5   35  112]
 [ 130    3   10  227]]"
26,0.5011944346644772,0.8218748338384644,0.8341756169633979,0.8218748338384644,0.8225398470920374,"[[11494   366   108   335]
 [  585  1101    54    47]
 [  306   249  1884   820]
 [  220    13   247   978]]",0.745558236455363,0.7370267007959468,0.745558236455363,0.7289331211656435,"[[3031   81   43  243]
 [ 321  129   39   59]
 [ 102   12   35   94]
 [ 159    4    3  204]]"
27,0.5448741512827393,0.80650821502632,0.8107294909824782,0.80650821502632,0.7792820319827058,"[[11686    20   257   340]
 [ 1369   162   198    58]
 [  295    20  2337   607]
 [  148     0   327   983]]",0.7194560210572494,0.738385998232219,0.7194560210572494,0.6781986168631879,"[[3027    1  104  266]
 [ 454    4   40   50]
 [ 101    0   41  101]
 [ 154    0    8  208]]"
28,0.4621953218342449,0.8569681501568565,0.8535736272721848,0.8569681501568565,0.8501412373310312,"[[11691   124   346   142]
 [  510  1124   121    32]
 [  160   188  2778   133]
 [  172     2   760   524]]",0.7058565474884844,0.6980844070670689,0.7058565474884844,0.686685556104424,"[[2979   57  271   91]
 [ 404   54   42   48]
 [  82   25  112   24]
 [ 146    0  151   73]]"
29,0.4378991195614018,0.8439410857659382,0.8506149025481381,0.8439410857659382,0.8403684570423384,"[[11400   188   569   146]
 [  369  1036   367    15]
 [  128    86  2864   181]
 [  201     4   681   572]]",0.7185786356657161,0.7546901523159778,0.7185786356657161,0.7164584019632242,"[[2968   17  329   84]
 [ 313  110   79   46]
 [  93   23   82   45]
 [ 142    4  108  116]]"
30,0.4301230493190933,0.8513319508693572,0.8679415297031693,0.8513319508693572,0.8458830371344681,"[[11564    36   460   243]
 [  470   692   587    38]
 [   64    22  2911   262]
 [   95     0   519   844]]",0.6935731520070191,0.7586331340316697,0.6935731520070191,0.6821358828886195,"[[2885    3  319  191]
 [ 360   28  110   50]
 [  88    2   88   65]
 [ 113    1   95  161]]"
31,0.4210747021772876,0.8603179667145212,0.8773919743754149,0.8603179667145212,0.8660899392192726,"[[11116   607   259   321]
 [  133  1533    99    22]
 [   57   250  2569   383]
 [   62    10   424   962]]",0.6900636104408862,0.7538983362713816,0.6900636104408862,0.7155339063799249,"[[2623  243  283  249]
 [ 194  237   61   56]
 [  74   28   87   54]
 [  45   66   60  199]]"
32,0.387383621102729,0.874674323390227,0.875185648985861,0.874674323390227,0.87276169787592,"[[11721   109   263   210]
 [  493  1067   195    32]
 [   75   113  2755   316]
 [  148     0   403   907]]",0.7098047817503839,0.6927418244320309,0.7098047817503839,0.6857774601740256,"[[2962   50  214  172]
 [ 430   28   40   50]
 [ 103    0   80   60]
 [ 126    1   77  166]]"
33,0.3895775575599656,0.8987079278991865,0.901110123417863,0.8987079278991865,0.8997610726516181,"[[11789   106   105   303]
 [  272  1459    45    11]
 [   45   203  2683   328]
 [  128     0   359   971]]",0.731300723842948,0.7198305661775224,0.731300723842948,0.7185346071212689,"[[2969  105  111  213]
 [ 358  100   40   50]
 [  82   30   64   67]
 [ 131    4   34  201]]"
34,0.4010385748271535,0.8930185569202956,0.8911249265828071,0.8930185569202956,0.8913362398277302,"[[11811   191   145   156]
 [  275  1491    17     4]
 [  152   284  2645   178]
 [  208     1   401   848]]",0.7381004606273306,0.7313876451575846,0.7381004606273306,0.7281881309933086,"[[2987  114  201   96]
 [ 351  117   40   40]
 [  82   43  114    4]
 [ 141    4   78  147]]"
35,0.3489428007127187,0.9088637209549636,0.9091128098708183,0.9088637209549636,0.9071690655525406,"[[11793   179   170   161]
 [  195  1538    54     0]
 [   43   152  2956   108]
 [  124     8   520   806]]",0.7225268699276157,0.7279059968082701,0.7225268699276157,0.7175641228932321,"[[2922  102  243  131]
 [ 339  119   40   50]
 [  78   41  124    0]
 [ 132    4  105  129]]"
36,0.32568274457310514,0.9122135375126282,0.9116664443150964,0.9122135375126282,0.9118963694978235,"[[11852   131    80   240]
 [  211  1518    54     4]
 [   53   180  2833   193]
 [  184     1   320   953]]",0.7457775828032464,0.731016664403774,0.7457775828032464,0.7346534066007085,"[[3008  125  117  148]
 [ 324  141   40   43]
 [  96   44   76   27]
 [ 156    2   37  175]]"
37,0.3396904840232517,0.917052161429255,0.9175312713261796,0.917052161429255,0.9172825668858404,"[[11835   137    81   250]
 [  199  1527    56     5]
 [   48   111  2876   224]
 [  184     0   265  1009]]",0.7326168019302478,0.7192324646261608,0.7326168019302478,0.7174441756466122,"[[2941   96  150  211]
 [ 378   74   39   57]
 [  78   25  140    0]
 [ 128    4   53  185]]"
38,0.3199333301026041,0.9049821874833839,0.9100872074145803,0.9049821874833839,0.9067709249390378,"[[11530   293   197   283]
 [  125  1526   126    10]
 [   49    83  2931   196]
 [   77     4   344  1033]]",0.7407326168019303,0.7662765621312256,0.7407326168019303,0.7480636058557724,"[[2834  127  232  205]
 [ 211  206   77   54]
 [  76   27  140    0]
 [ 141    4   28  197]]"
39,0.3066709071768796,0.8984420694422289,0.9049180757281029,0.8984420694422289,0.8977969926774854,"[[11859   270    58   116]
 [  119  1657     8     3]
 [  128   520  2471   140]
 [  349    27   172   910]]",0.7725378372450099,0.7617487916959417,0.7725378372450099,0.7655421653698092,"[[3043  151   93  111]
 [ 228  235   39   46]
 [  76   51  114    2]
 [ 198    4   38  130]]"
40,0.2852325577902176,0.9276864997075557,0.9331694640781665,0.9276864997075557,0.9295633740722685,"[[11850   104     8   341]
 [  162  1548    64    13]
 [   43    95  2851   270]
 [  104     0   156  1198]]",0.7293266067119982,0.7273420570220714,0.7293266067119982,0.7056537669054347,"[[3003   28   77  290]
 [ 406   52   40   50]
 [ 103    7   90   43]
 [ 131    4   55  180]]"
41,0.30478213038446944,0.9126920827351518,0.914539783104445,0.9126920827351518,0.9096149593863663,"[[11811   188   126   178]
 [  123  1566    94     4]
 [   21   138  3079    21]
 [  123     3   623   709]]",0.7166045185347664,0.7539590685434221,0.7166045185347664,0.7218645130456004,"[[2889   92  368   49]
 [ 223  219   87   19]
 [  75   27  140    1]
 [ 124    4  223   19]]"
42,0.2577184492994736,0.9148721220822035,0.917565889010785,0.9148721220822035,0.9116933619450276,"[[11854   131   148   170]
 [  134  1476   171     6]
 [   32    46  3155    26]
 [  130     2   605   721]]",0.7225268699276157,0.7432513031519137,0.7225268699276157,0.7184526459493588,"[[2962   55  294   87]
 [ 275  173   63   37]
 [  80   23  140    0]
 [ 130    4  217   19]]"
43,0.22760095077044354,0.9371510607752432,0.9362192573055245,0.9371510607752432,0.9362792957361786,"[[12039    98     7   159]
 [  170  1582    32     3]
 [   47   198  2962    52]
 [  182     2   232  1042]]",0.7488484316736126,0.7395862156267741,0.7488484316736126,0.7237902232469592,"[[3101   30  144  123]
 [ 398   83   40   27]
 [  86   22  135    0]
 [ 141    4  130   95]]"
44,0.21694668040164117,0.9375764343063753,0.9382410439955357,0.9375764343063753,0.9370762396224545,"[[11877   152    60   214]
 [   89  1594    98     6]
 [    5    69  3151    34]
 [  113     3   331  1011]]",0.6957666154858522,0.7211541090848519,0.6957666154858522,0.694200428918966,"[[2869  107  357   65]
 [ 324  122   74   28]
 [  76   27  138    2]
 [ 126    4  197   43]]"
