epoch,train_loss,train_Accuracy,train_Precision,train_Recall,train_F1,train_Confusion_Matrix,valid_Accuracy,valid_Precision,valid_Recall,valid_F1,valid_Confusion_Matrix
1,1.2378546615664878,0.4700607463118311,0.45302067889066827,0.4700607463118311,0.44618426161954305,"[[ 4943  5072  2494  6077]
 [ 3489 13500   732  1901]
 [ 2155  1309  3223 10487]
 [ 2447  1208  2933 14084]]",0.4269386751874155,0.4119029133641898,0.4269386751874155,0.40507874123483634,"[[1085 1278  499 1203]
 [ 821 2521  285  563]
 [ 432  324  579 2436]
 [ 444  212  829 2763]]"
2,1.1143616470441007,0.5064296420964052,0.4978356939642041,0.5064296420964052,0.496372478439282,"[[ 7369  4348  2629  4240]
 [ 3988 14071   503  1060]
 [ 3042   985  4421  8726]
 [ 3540   857  3620 12655]]",0.4508418335996067,0.43925428559050245,0.4508418335996067,0.4393323781879196,"[[1521 1200  526  818]
 [1006 2611  228  345]
 [ 684  244  722 2121]
 [ 658  146  961 2483]]"
3,1.0685427965264451,0.5241275935519499,0.5192652618133662,0.5241275935519499,0.5013125771536665,"[[ 7212  3944  1789  5641]
 [ 3449 14490   303  1380]
 [ 2559   871  3136 10608]
 [ 3008   684  1956 15024]]",0.46976772766375813,0.4525532946610768,0.46976772766375813,0.4425987812137776,"[[1476 1126  350 1113]
 [ 877 2695  170  448]
 [ 590  207  452 2522]
 [ 565  105  556 3022]]"
4,1.0361801317472903,0.5430089147184894,0.5440154752418149,0.5430089147184894,0.5301953173482724,"[[ 9027  3239  1887  4433]
 [ 4024 14340   262   996]
 [ 3119   710  3952  9393]
 [ 3745   512  2436 13979]]",0.4846995207078776,0.47590470699439685,0.4846995207078776,0.46779069487735797,"[[1849  951  408  857]
 [1070 2633  164  323]
 [ 755  164  597 2255]
 [ 705   74  660 2809]]"
5,1.0155055668820923,0.5532384884424225,0.5585700169003643,0.5532384884424225,0.538160732013876,"[[ 9275  2994  1657  4660]
 [ 3942 14431   202  1047]
 [ 2985   632  3746  9811]
 [ 3584   433  2031 14624]]",0.49225758879193804,0.4847586273098816,0.49225758879193804,0.47211005252382127,"[[1898  891  354  922]
 [1082 2627  143  338]
 [ 713  149  543 2366]
 [ 660   65  580 2943]]"
6,0.9969202266171886,0.5627185946827254,0.5608990936251363,0.5627185946827254,0.5466925126977272,"[[ 8303  3462  1987  4834]
 [ 2996 15337   243  1046]
 [ 2421   753  4263  9737]
 [ 2920   570  2288 14894]]",0.49293351357994347,0.48057102633382126,0.49293351357994347,0.4726735275432936,"[[1646 1029  443  947]
 [ 866 2789  177  358]
 [ 600  175  609 2387]
 [ 545   81  644 2978]]"
7,0.9797799632694709,0.5693060194072632,0.5668758155324854,0.5693060194072632,0.5502284817159802,"[[ 8275  3730  1791  4790]
 [ 2664 15783   189   986]
 [ 2337   831  4119  9887]
 [ 2823   659  2069 15121]]",0.4969276145999754,0.481718724555103,0.4969276145999754,0.47333988927705395,"[[1601 1093  412  959]
 [ 793 2882  159  356]
 [ 598  186  579 2408]
 [ 535   95  593 3025]]"
8,0.9678265999159499,0.5763141978068215,0.5734979646199108,0.5763141978068215,0.5599282077605312,"[[ 8430  3657  1912  4587]
 [ 2606 15882   204   930]
 [ 2271   822  4575  9506]
 [ 2771   646  2311 14944]]",0.5020277743640162,0.48879627823494254,0.5020277743640162,0.48204855691082305,"[[1627 1072  470  896]
 [ 787 2889  168  346]
 [ 582  192  671 2326]
 [ 504   97  664 2983]]"
9,0.9557486282090506,0.5839535067189102,0.5907424123869116,0.5839535067189102,0.5680017875093009,"[[ 9896  2808  1450  4432]
 [ 3331 15280   139   872]
 [ 2666   638  4087  9783]
 [ 3204   454  1865 15149]]",0.5079882020400639,0.5003948976004852,0.5079882020400639,0.48703391161160065,"[[1926  863  385  891]
 [ 989 2738  127  336]
 [ 672  155  573 2371]
 [ 627   62  529 3030]]"
10,0.9452208127246431,0.5917900439161649,0.5887497786615695,0.5917900439161649,0.5808262565735993,"[[ 9613  3309  1908  3756]
 [ 2781 15907   197   737]
 [ 2496   777  5291  8610]
 [ 3114   597  2764 14197]]",0.5107533489000861,0.5005911881600078,0.5107533489000861,0.49729669069076277,"[[1832  995  516  722]
 [ 861 2879  167  283]
 [ 652  182  800 2137]
 [ 601   87  759 2801]]"
11,0.9356508528870526,0.5973124359008073,0.6009049628064803,0.5973124359008073,0.5838489435844397,"[[10208  2920  1496  3962]
 [ 3029 15675   146   772]
 [ 2595   685  4692  9202]
 [ 3175   499  2145 14853]]",0.5141944205481136,0.5060059285871618,0.5141944205481136,0.49720507041384754,"[[1941  900  443  781]
 [ 941 2814  133  302]
 [ 682  159  683 2247]
 [ 639   65  614 2930]]"
12,0.9257997098837771,0.5998632550556183,0.5958282864449324,0.5998632550556183,0.5887577378060358,"[[ 9341  3450  2004  3791]
 [ 2406 16254   213   749]
 [ 2175   829  5632  8538]
 [ 2740   638  2899 14395]]",0.5127811232641023,0.5017591480577522,0.5127811232641023,0.499447965276699,"[[1737 1028  579  721]
 [ 758 2958  177  297]
 [ 598  190  839 2144]
 [ 541   87  809 2811]]"
13,0.9177678647431669,0.6072527414731638,0.6128086972230747,0.6072527414731638,0.5935157624446564,"[[10706  2742  1312  3826]
 [ 2966 15793   132   731]
 [ 2611   679  4708  9176]
 [ 3162   480  2053 14977]]",0.5179427307361435,0.5100993705219993,0.5179427307361435,0.5001938968397707,"[[2022  862  424  757]
 [ 951 2815  124  300]
 [ 696  154  656 2265]
 [ 663   61  588 2936]]"
14,0.9094452071534306,0.6127093906960843,0.6171535840001543,0.6127093906960843,0.5994946809977875,"[[10739  2806  1323  3718]
 [ 2801 15978   132   711]
 [ 2529   698  4923  9024]
 [ 3085   507  2121 14959]]",0.5211380115521691,0.5117002586070712,0.5211380115521691,0.503678920449774,"[[2015  877  440  733]
 [ 905 2865  131  289]
 [ 695  161  674 2241]
 [ 649   62  610 2927]]"
15,0.9000470942277969,0.6092381728771662,0.6278829475125949,0.6092381728771662,0.5858034823938002,"[[11419  2540   736  3891]
 [ 3024 15804    68   726]
 [ 2895   627  3402 10250]
 [ 3379   431  1152 15710]]",0.5211994592601696,0.5126846276308226,0.5211994592601696,0.4917534842351635,"[[2140  825  256  844]
 [ 985 2819   74  312]
 [ 756  141  420 2454]
 [ 720   53  372 3103]]"
16,0.8928551376344305,0.6178110290057065,0.6308105500591991,0.6178110290057065,0.6033974741140465,"[[11155  2244  1141  4046]
 [ 3061 15642   135   784]
 [ 2463   565  4553  9593]
 [ 2942   358  1735 15637]]",0.5216910409241735,0.5164785831138895,0.5216910409241735,0.5021332991932721,"[[2090  748  390  837]
 [ 955 2768  136  331]
 [ 694  129  593 2355]
 [ 623   46  540 3039]]"
17,0.8844595939207995,0.6260946169826702,0.6286690487015982,0.6260946169826702,0.6152125629847116,"[[11495  2717  1241  3133]
 [ 2653 16241   132   596]
 [ 2689   704  5461  8320]
 [ 3360   504  2388 14420]]",0.525500798820204,0.5155481931980613,0.525500798820204,0.5106139936587741,"[[2106  878  467  614]
 [ 889 2916  140  245]
 [ 751  157  732 2131]
 [ 719   64  667 2798]]"
18,0.8766942439753305,0.6300523312383307,0.6303716402367905,0.6300523312383307,0.6207257314133802,"[[11038  2798  1453  3297]
 [ 2416 16416   161   629]
 [ 2326   727  5947  8174]
 [ 2957   524  2674 14517]]",0.5262381713162099,0.5169093953893857,0.5262381713162099,0.513614586520916,"[[2008  901  514  642]
 [ 820 2934  178  258]
 [ 676  164  817 2114]
 [ 633   68  742 2805]]"
19,0.8681013030186894,0.6288295158703027,0.6403837367119811,0.6288295158703027,0.6134562024724107,"[[11200  2472  1027  3887]
 [ 2557 16189   128   748]
 [ 2323   643  4712  9496]
 [ 2821   442  1685 15724]]",0.5247019786161976,0.5164572524470055,0.5247019786161976,0.5040288740191339,"[[2013  835  380  837]
 [ 842 2886  138  324]
 [ 673  136  602 2360]
 [ 625   54  531 3038]]"
20,0.8625283612007123,0.63832277066295,0.6394346115395623,0.63832277066295,0.6302582968301899,"[[11643  2567  1322  3054]
 [ 2462 16396   171   593]
 [ 2455   678  6184  7857]
 [ 3111   470  2767 14324]]",0.5280201548482242,0.5207926165720175,0.5280201548482242,0.5169738528730289,"[[2087  857  508  613]
 [ 855 2919  166  250]
 [ 718  144  843 2066]
 [ 676   61  767 2744]]"
21,0.8537360849053289,0.6348778499487207,0.6511894155473562,0.6348778499487207,0.6188135528808034,"[[12614  2050   787  3135]
 [ 2977 15961    84   600]
 [ 2932   561  4472  9209]
 [ 3548   363  1523 15238]]",0.529003318176232,0.5247550285561655,0.529003318176232,0.5078607292685104,"[[2327  705  334  699]
 [1032 2804  100  254]
 [ 821  116  552 2282]
 [ 798   45  479 2926]]"
22,0.8485510049336986,0.6473558261235438,0.646764717025331,0.6473558261235438,0.6414046334046932,"[[11775  2502  1440  2869]
 [ 2337 16541   191   553]
 [ 2293   678  6869  7334]
 [ 3014   477  3132 14049]]",0.5293720044242349,0.5233951626436594,0.5293720044242349,0.521268595684144,"[[2080  857  557  571]
 [ 834 2932  200  224]
 [ 702  142  940 1987]
 [ 675   61  849 2663]]"
23,0.8403053420983003,0.6511163120940384,0.6487905646738488,0.6511163120940384,0.6471780341199788,"[[11648  2457  1718  2763]
 [ 2194 16649   235   544]
 [ 2127   672  7578  6797]
 [ 2831   483  3713 13645]]",0.5298021383802384,0.5259278278307637,0.5298021383802384,0.5252049704936494,"[[2029  855  650  531]
 [ 790 2943  245  212]
 [ 674  140 1075 1882]
 [ 619   68  986 2575]]"
